#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
22,"Mistake","Stephanie McIntosh",31,136,"","","Tightrope",2006-01-01,03:20,57,88,0,0,68,0,10,-3,A,4,2021-11-10,3Gf0o0j3mkOburyXQCUEYb,"Universal Music Australia Pty. Ltd.",11B,AUUM70600117
23,"Irreplaceable","Beyoncé",71,176,"","","B'Day Deluxe Edition",2007-05-29,03:47,45,69,3,0,51,30,10,-5,G minor,4,2021-11-10,6RX5iL93VZ5fKmyvNXvF1r,"Columbia",6A,USSM10603620
24,"Beep","The Pussycat Dolls, will.i.am",59,104,"","","PCD",2005-01-01,03:49,94,74,1,0,55,0,10,-6,G,4,2021-11-10,6GHMJJjpoqiBnw3wgSplL7,"Pussycat Dolls",9B,USUM70501898
25,"U + Ur Hand","P!nk",65,141,"","","I'm Not Dead",2006-04-04,03:34,71,89,0,0,89,0,0,-4,C,4,2021-11-10,1iOJQhxKSJ7dg3Dk03yPnl,"LaFace/Legacy",8B,USLF20500242
26,"Smack That","Akon, Eminem",4,119,"rap, hip hop","Hip Hop","Konvicted",2006-00-00,03:32,94,74,32,0,93,0,0,-5,F minor,4,2021-11-10,3qKGvSu1inEZKwYQnMavNA,"Konvict/Upfront/SRC/Universal Records",4A,USUM70609036
27,"London Bridge","Fergie",58,91,"","","The Dutchess",2006-09-13,04:01,77,61,21,0,63,30,10,-6,C♯/D♭,4,2021-11-10,2UPqEbhg8b2O0onMq5dHlP,"Will I Am / Fergie LP1",3B,USUM70609276
28,"So Sick","Ne-Yo",80,93,"","","In My Own Words",2006-01-01,03:27,45,57,25,0,58,30,10,-8,F#/G♭,4,2021-11-10,6brl7bwOHmGFkNw3MBqssT,"Def Soul",2B,USUM70501633
29,"Stickwitu","The Pussycat Dolls",71,80,"","","PCD",2005-01-01,03:27,62,55,28,0,39,0,0,-6,A,4,2021-11-10,2lgz3yy1AyoceOVOOBmiOS,"Pussycat Dolls",11B,USUM70503127
30,"Temperature","Sean Paul",83,125,"dancehall","Reggae","The Trinity",2005-09-27,03:36,95,60,11,0,82,0,0,-5,C minor,4,2021-11-10,0k2GOhqsrxDTAbFFSdNJjT,"VP Records",5A,USAT20505520
31,"Pump It","Black Eyed Peas",81,154,"","","Monkey Business",2005-01-01,03:33,65,93,1,0,74,10,70,-3,C♯/D♭ minor,4,2021-11-10,2ygMBIctKIAfbEBcT9065L,"Interscope",12A,USIR10500407
32,"Call Me When You're Sober","Evanescence",72,93,"alternative metal","Metal, Rock","The Open Door",2006-01-01,03:34,45,88,0,0,33,0,20,-4,G,4,2021-11-10,663Karu2rvKLdnY0eo1n3M,"The Bicycle Music Company",9B,USWU30600102
33,"What's Left Of Me","Nick Lachey",44,150,"lullaby","Easy Listening","What's Left Of Me",2006-01-01,04:04,42,73,14,0,31,0,10,-6,G,4,2021-11-10,1bPqAXwNiVcM6zjJU1Z4Cd,"Jive",9B,USJI10600023
34,"Ain't No Other Man","Christina Aguilera",61,128,"","","Back To Basics",2006-08-14,03:48,86,74,0,1,51,20,10,-5,G,4,2021-11-10,7huo2wvrCgRucUsjdSDLQV,"RCA Records Label",9B,USRC10600321
35,"My Love (feat. T.I.)","Justin Timberlake, T.I.",82,120,"southern hip hop","Hip Hop","FutureSex/LoveSounds Deluxe Edition",2006-09-13,04:36,77,68,28,0,81,20,60,-6,B minor,4,2021-11-10,4NeOWqHmlrGRuBvsLJC9rL,"Jive",10A,USJI10600477
36,"My Humps","Black Eyed Peas",77,124,"","","Monkey Business",2005-01-01,05:26,80,68,11,0,59,20,10,-6,C♯/D♭ minor,4,2021-11-10,20jYtEun4dUdYZ9foaOC48,"Interscope",12A,USIR10500771
37,"Watching You","Rogue Traders",36,130,"","","The Sound Of Drums",2003-00-00,03:29,70,93,0,0,75,0,10,-5,C,4,2021-11-10,6DxKCPkujYq5zmHMkWGmi8,"Sony Music Entertainment",8B,AUBM00599338
38,"Hung Up","Madonna",78,125,"","","Confessions on a Dance Floor",2005-11-11,05:37,65,65,0,16,41,0,0,-8,A minor,4,2021-11-10,3850dYVgOFIXJh5U4BFEWH,"Warner Records",8A,USWB10504319
39,"Stupid Girls","P!nk",55,100,"","","I'm Not Dead",2006-04-04,03:17,68,89,0,0,57,0,0,-5,E minor,4,2021-11-10,1Ab6RxeKl3e07zP7Get7CX,"LaFace/Legacy",9A,USLF20600004
40,"Light Surrounding You","Evermore",50,164,"","","Real Life",2006-07-08,03:50,41,62,21,0,17,0,10,-7,D#/E♭,4,2021-11-10,7kErDYaF5oZGWjvORAE0ta,"Evermore Music",5B,AUWA00602370
41,"Together We Are One - Radio Mix","Delta Goodrem",27,134,"","","Together We Are One",2006-04-01,04:14,46,62,5,0,16,0,10,-4,A,4,2021-11-10,7zCaXeBaRwCSQ9JJvop7OL,"Epic",11B,AUBM00600111
42,"When It All Falls Apart","The Veronicas",44,108,"","","The Secret Life Of...",2005-10-18,03:12,68,86,0,0,71,0,30,-4,F minor,4,2021-11-10,2lxXXI3hF46APE0wZlTeUZ,"Sire/Warner Records",4A,USWB10503583
43,"Lift","Shannon Noll",45,186,"","","Lift",2005-10-16,03:56,33,82,0,0,41,0,20,-4,D#/E♭,4,2021-11-10,786p0qCocRlAZHWxHebdmc,"Sony BMG Music Entertainment",5B,AUBM00599384
44,"Running","Evermore",50,140,"","","Real Life",2006-07-08,04:23,41,77,0,3,20,0,0,-5,F#/G♭,4,2021-11-10,62YHs3LqJQjThYg5R9dFIr,"Evermore Music",2B,AUWA00601210
45,"Push The Button","Sugababes",47,126,"","","Taller In More Ways",2005-01-01,03:38,96,66,5,0,79,0,0,-5,G#/A♭,4,2021-11-10,355bn96bz24cQBcoKDVjGe,"Universal-Island Records Ltd.",4B,GBAAN0500329
46,"When I'm Gone","Eminem",68,75,"rap, hip hop","Hip Hop","When I'm Gone",2005-01-01,04:41,62,75,6,0,75,30,20,-5,A#/B♭ minor,4,2021-11-10,4CDIEKHMb2MBgvgHBkhiJD,"Eminem Catalog PS",3A,USUM70506288
47,"Rock This Party - Everybody Dance Now","Bob Sinclar, Cutee B., DollarMan, Big Ali, Makedah",4,128,"french house, disco house","Electronic","Rock This Party (Everybody Dance Now)",2006-08-22,04:05,89,82,7,0,90,10,0,-4,F minor,4,2021-11-10,0Qn0i8df7Q76ej3RAXAtI2,"Yellow productions",4A,FR4E40500380
48,"Everything I'm Not","The Veronicas",41,134,"","","The Secret Life Of...",2005-10-18,03:21,64,75,0,0,62,0,10,-4,A#/B♭,4,2021-11-10,1Ofm6uBEI1kBfztltCyQpd,"Sire/Warner Records",6B,USWB10503581
49,"Maybe Tonight","Kate DeAraugo",21,134,"","","A Place I've Never Been",2005-12-11,03:38,49,51,70,0,32,0,10,-5,D#/E♭,4,2021-11-10,7bPyCZzfImpH5jRAhix23Z,"Sony BMG Music Entertainment",5B,AUBM00599636
51,"Don't Give Up","Shannon Noll, Natalie Bassingthwaighte",1,81,"","","What Matters The Most",2009-05-01,04:40,40,69,6,0,22,0,10,-4,D#/E♭,3,2021-11-10,6b000K3X9l18PkF372B011,"Sony BMG Music Entertainment",5B,AUBM00600858
52,"Just Feel Better (feat. Steven Tyler)","Santana, Steven Tyler",48,160,"","","Ultimate Santana",2007-09-25,04:12,44,87,8,0,46,0,0,-3,C minor,4,2021-11-10,7xq4NAM0ukz7QqK0cBqpzt,"Arista",5A,USAR10500602
53,"Far Away","Nickelback",70,133,"post-grunge, rock","Rock","All the Right Reasons",2005-09-26,03:58,52,80,0,0,29,0,10,-5,F#/G♭,4,2021-11-10,0ADZ5dmXhlfzjMw6lefoPl,"Roadrunner Records",2B,NLA320581338
54,"Dani California","Red Hot Chili Peppers",79,96,"funk rock, alternative rock, rock","Rock, R&B","Stadium Arcadium",2006-05-09,04:42,56,91,2,0,73,0,30,-2,C,4,2021-11-10,10Nmj3JCNoMeBQ87uw5j8k,"Warner Records",8B,USWB10600700
55,"I Don't Need A Man","The Pussycat Dolls",55,106,"","","PCD",2005-01-01,03:39,77,95,5,0,74,0,0,-4,A#/B♭,4,2021-11-10,21avvmlLWna5CQMxSNDLL8,"Pussycat Dolls",6B,USUM70503129
56,"Taller, Stronger, Better - Radio Mix","Guy Sebastian",16,129,"","","Twenty Ten",2010-11-19,03:24,33,60,44,0,16,0,10,-5,G#/A♭,3,2021-11-10,7cJyozunnamcpi7JoEQ1ap,"Sony Music Entertainment",4B,AUBM00600797
57,"Sarah","Eskimo Joe",43,130,"","","Black Fingernails, Red Wine",2006-06-10,03:29,63,85,3,0,50,0,10,-4,G#/A♭ minor,4,2021-11-10,53haw5BnbMjfQ7zLXK8OSN,"WM Australia",1A,AUWA00601150
58,"Because of You","Kelly Clarkson",74,140,"christmas","Pop","Breakaway",2004-00-00,03:39,59,58,25,0,15,0,10,-5,F minor,4,2021-11-10,0gJvqi9QyASOCtJu99tytc,"RCA Records Label",4A,GBCTA0400265
59,"Lonely","Shannon Noll",27,124,"","","Lift",2005-10-16,04:42,52,67,0,0,20,0,10,-4,D,4,2021-11-10,76nZViv50mu3i2qiubPNJC,"Sony BMG Music Entertainment",10B,AUBM00599385
60,"Gasolina","Daddy Yankee",13,96,"reggaeton, latin","Latin","Barrio Fino (Bonus Track Version)",2004-07-13,03:12,85,80,32,0,74,0,0,-7,C,4,2021-11-10,228BxWXUYQPJrJYHDLOHkj,"Gasolina Recording Co.",8B,QM6N21759342
61,"The Saints Are Coming","U2, Green Day",49,152,"rock, punk, pop punk","Pop, Rock","The Saints Are Coming",2006-01-01,03:22,30,82,6,0,11,0,10,-7,B minor,4,2021-11-10,2OqCyO684ShnEOqFQieN3Z,"Universal-Island Records Ltd.",10A,GBUM70604745
62,"Me & U","Cassie",79,100,"","","Cassie (U.S. Version)",2006-08-07,03:12,80,45,35,0,74,0,0,-5,G#/A♭ minor,4,2021-11-10,7k6IzwMGpxnRghE7YosnXT,"Bad Boy Records",1A,USBB40610361
63,"L.O.V.E.","Ashlee Simpson",44,192,"bubblegum pop","Pop","I Am Me",2005-01-01,02:33,57,82,0,0,95,0,60,-4,F minor,4,2021-11-10,0yyZQK7XXCJWDGPCxTIlLS,"Geffen",4A,USUM70504197
64,"If It's Lovin' That You Want","Rihanna",67,96,"","","Music Of The Sun",2005-08-29,03:28,75,69,10,0,74,10,0,-8,G#/A♭,4,2021-11-10,4x2rgtSFOI4hRvEvDj02KP,"Def Jam Recordings",4B,USUM70501130
65,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster","The Notorious B.I.G., Avery Storm, Diddy, Jagged Edge, Nelly",68,106,"old school hip hop, gangster rap, east coast hip hop, hip hop, r&b","Hip Hop, R&B","Duets: The Final Chapter",2005-11-18,04:46,83,63,9,0,65,10,20,-7,D,4,2021-11-10,4GIsskMpViPkt0uzPJTJSp,"Bad Boy Records",10B,USBB10500008
66,"Faded","Kate DeAraugo",28,106,"","","A Place I've Never Been",2005-12-11,03:30,55,92,0,0,49,0,30,-4,A,4,2021-11-10,7d73fiTD3XUmg7GGm6bNV8,"Sony BMG Music Entertainment",11B,AUBM00599648
67,"Wind It Up","Gwen Stefani",47,120,"","","The Sweet Escape",2006-12-01,03:09,96,90,31,0,95,0,30,-7,G#/A♭,4,2021-11-10,3sY5uzQVWMvtHaW6mKwq0l,"Interscope",4B,USUM70614830
68,"Hurt","Christina Aguilera",64,149,"","","Back To Basics",2006-08-14,04:03,33,30,78,0,14,0,10,-7,E minor,4,2021-11-10,6gDXbcILAyBa2skSdbUYq7,"RCA Records Label",9A,USRC10600420
69,"Joker And The Thief","Wolfmother",60,155,"stoner rock","Rock","Wolfmother",2005-10-31,04:40,26,78,5,2,46,0,30,-3,C,4,2021-11-10,2yoCk1xYdULGPV1143r7CB,"Modular",8B,AUUM70500115
70,"When You Were Young","The Killers",78,130,"alternative rock","Rock","Sam's Town",2006-09-27,03:40,47,99,0,5,32,10,20,-3,B,4,2021-11-10,70wYA8oYHoMzhRRkARoMhU,"Island Records",1B,USUM70605164
71,"Happenin' All Over Again - Radio","Young Divas",26,124,"","","Young Divas",2006-11-14,03:28,62,75,0,0,86,0,30,-10,G#/A♭,4,2021-11-10,1Xhz8EjC4GChCe46aR0MFy,"Sony BMG Music Entertainment",4B,AUBM00600794
72,"Moonshine","Savage, Akon",49,128,"","","Moonshine",2005-01-01,05:03,53,65,17,0,37,40,0,-7,D minor,3,2021-11-10,71Flk3ZlAs3lLCLbxMKpcu,"Frequency",7A,NZDR00500009
73,"Wisemen","James Blunt",48,152,"","","Back to Bedlam",2005-10-04,03:41,63,70,25,0,63,0,10,-6,A#/B♭,4,2021-11-10,0u56clbegXVe6daER5ZHm4,"Atlantic Records",6B,USAT20401589
74,"Fergalicious","Fergie, will.i.am",59,129,"","","The Dutchess",2006-09-13,04:52,91,58,6,0,83,30,10,-8,G#/A♭ minor,4,2021-11-10,5Nu1cp2yi4TlZF4KTmElFD,"Will I Am / Fergie LP1",1A,USUM70609117
75,"Stars Are Blind","Paris Hilton",61,102,"","","Paris (U.S. Standard Version)",2006-08-14,03:56,75,70,1,0,52,0,0,-5,D,4,2021-11-10,71V89tJj9CboDyzncO6ZN2,"Warner Records",10B,USWB10602450
76,"Sorry","Madonna",65,133,"","","Confessions on a Dance Floor",2005-11-11,04:41,59,88,0,1,44,0,10,-6,C minor,4,2021-11-10,55whbebR4olz2HHcRQa2kx,"Warner Records",5A,USWB10504974
77,"Over My Head (Cable Car)","The Fray",75,116,"","","How To Save A Life",2005-09-13,03:56,59,73,2,0,71,0,0,-4,G#/A♭,4,2021-11-10,1N62wozuHCvczCkY4QidpP,"Epic",4B,USSM10502369
78,"Window Shopper","50 Cent",72,174,"east coast hip hop, old school hip hop","Hip Hop","Window Shopper",2005-01-01,03:12,53,67,5,0,42,20,30,-5,F minor,4,2021-11-10,0NJu93oln1kkgbHLFzLJ4h,"G-Unit Records",4A,USUM70504267
79,"Grillz","Nelly, Paul Wall, Ali & Gipp",55,83,"southern hip hop, crunk","Hip Hop","Sweatsuit",2005-11-22,04:31,87,50,4,0,84,20,30,-8,E minor,4,2021-11-10,3YQjgTpUVNWvpYeb2mtTF7,"Motown",9A,USUM70505023
80,"I'm Not Missing You","Stacie Orrico",47,92,"","","Beautiful Awakening",2006-01-01,04:12,69,70,17,0,65,20,0,-5,F#/G♭,4,2021-11-10,6ov3CLgYLyyUm8o9ww1Y8S,"Virgin Records",2B,USVI20600219
81,"You Give Me Something","James Morrison",60,80,"","","Undiscovered",2006-01-01,03:33,56,69,21,0,57,10,0,-6,C,4,2021-11-10,3BrmZp9bjwjwAva5rCgW87,"Polydor Records",8B,GBUM70600967
82,"These Boots Are Made for Walkin'","Jessica Simpson",41,92,"","","A Public Affair",2007-02-12,03:59,78,78,1,0,75,10,20,-9,B,4,2021-11-10,1uH3ACslv1CZCCAqyPtG3H,"Epic",1B,USSM10503863
83,"Miss Murder","AFI",70,144,"punk, horror punk, emo, skate punk","Rock, Metal","DECEMBERUNDERGROUND",2006-06-06,03:26,31,87,0,0,69,0,10,-5,G#/A♭,4,2021-11-10,0Ti2dlF2xLjXblvdU5fCxM,"Interscope",4B,USUM70602578
84,"Confessions Of A Broken Heart (Daughter To Father) - Radio","Lindsay Lohan",44,120,"","","A Little More Personal (RAW)",2005-01-01,03:40,57,72,3,0,16,0,10,-4,G#/A♭ minor,4,2021-11-10,0x7663BmBYv7m1ejUzXHfd,"Casablanca Records",1A,USC7R0500038
85,"Ugly","Sugababes",46,117,"","","Taller In More Ways",2005-01-01,03:51,72,80,2,0,63,0,20,-8,C,4,2021-11-10,43istOLfZfWQVM2WK2AQu5,"Universal-Island Records Ltd.",8B,GBAAN0500376
86,"Don't Forget About Us","Mariah Carey",61,144,"christmas","Pop","The Emancipation Of Mimi (Ultra Platinum Edition)",2005-04-12,03:53,70,54,5,0,43,0,10,-7,A#/B♭ minor,4,2021-11-10,1HkVSmzBbdZ5Bzdd00IZgh,"Def Jam Recordings",3A,USUM70504581
87,"Beat of My Heart","Lost Frequencies, Love Harder",0,112,"tropical house","Electronic","Alive and Feeling Fine",2019-10-04,03:03,71,52,13,0,30,0,10,-9,F#/G♭,4,2021-11-10,76CrkEsjBMyJyxymvmx2hK,"Hussle Recordings AU",2B,NLF711909044
88,"Listen to Your Heart - Furious F. EZ Radio Edit","DHT, Edmée, Furious F.",34,145,"","","Listen to Your Heart",2018-11-28,03:50,56,99,2,1,34,0,30,-5,B minor,4,2021-11-10,40z33853NCAswhJP5yBAor,"Casino Total",10A,BEB701875912
90,"Yo (Excuse Me Miss)","Chris Brown",74,87,"r&b","R&B","Chris Brown (Expanded Edition)",2005-00-00,03:49,54,61,12,0,57,20,20,-6,E,4,2021-11-10,7DFnq8FYhHMCylykf6ZCxA,"Jive",12B,USJI10500654
91,"We Are the Champions (Ding a Dang Dong) - Radio Edit","Crazy Frog",55,130,"","","More Crazy Hits",2006-07-14,02:59,63,95,49,0,34,0,20,-3,A#/B♭,4,2021-11-10,3a6If7rSOtZmGHpwfj2SKr,"Mach 1",6B,DEAF71578194
92,"Breaking Free","Troy, Gabriella, Disney",65,108,"","","High School Musical",2006-01-01,03:27,58,59,5,0,33,0,10,-6,C minor,4,2021-11-10,5zQ1Wq6HNYjGZWkVv5P8Eg,"Walt Disney Records",5A,USWD10527742
93,"Not Ready to Make Nice","The Chicks",63,84,"country","Country","Taking The Long Way",2006-05-23,03:57,43,55,13,0,29,0,10,-4,F#/G♭,4,2021-11-10,6LCEyZZHFF4ebF1Mike1s5,"Open Wide/Columbia",2B,USSM10601030
94,"But It's Better If You Do","Panic! At The Disco",60,170,"emo","Rock","A Fever You Can't Sweat Out",2005-09-27,03:25,47,85,6,0,67,0,20,-3,A minor,4,2021-11-10,6cZSRZJfYKvNzUo8ZNUy81,"Fueled By Ramen/ADA",8A,US56V0507709
95,"Deja Vu (feat. JAY-Z)","Beyoncé, JAY-Z",63,105,"hip hop, east coast hip hop, rap","Hip Hop","B'Day Deluxe Edition",2007-05-29,04:00,64,75,1,0,36,30,0,-5,G,4,2021-11-10,423EcxblW9F4nnQkqcqMlK,"Columbia",9B,USSM10602510
96,"Savin' Me","Nickelback",66,164,"post-grunge, rock","Rock","All the Right Reasons",2005-09-26,03:39,44,82,0,0,52,0,40,-4,D#/E♭,4,2021-11-10,4Gd9PUEuOTOJtbgd4YxLXM,"Roadrunner Records",5B,NLA320581344
97,"All I Hear","Kate Alexa",4,129,"","","Broken & Beautiful",2006-09-25,03:27,60,81,1,0,90,0,20,-4,C♯/D♭,4,2021-11-10,1dEFxOUVAIkFsk38r3d2vO,"Bloodlines",3B,AULI00625840
