Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1rVPj9cryjgB7MdaU6sqN3,"Bom Bom Bom","Love Love Love","Roy Kim",2013-06-25,208466,50,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack","Genie Music Corporation",0.636,0.719,4,-5.986,1,0.0267,0.392,0.0000312,0.303,0.603,94.993,4
spotify:track:5gFYlFpGVG6QO4Fq4O8ZX4,"Touch love","Master`s sun OST Part 4","YOON MIRAE",2013-08-28,244166,52,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack,k-pop","BON FACTORY,Kakao M Corp.",0.699,0.533,5,-4.228,1,0.0275,0.612,0,0.209,0.347,82.017,4
spotify:track:5WPcOpPeFKKtdoX2dJirVO,"나쁜놈둘","Triple I","일리닛(illinit);San-E",2011-06-02,233574,0,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-rap","스나이퍼사운드",0.859,0.79,6,-7.249,0,0.338,0.0182,0.00000524,0.0828,0.619,88.075,4
spotify:track:1wKOJ2fTflDiABy1EbFflM,"U & I","A's Doll House","AILEE",2013-07-12,194712,45,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-pop","Kakao Entertainment",0.65,0.877,2,-1.918,0,0.0398,0.0346,0,0.334,0.906,107.884,4
spotify:track:1Zhu3hBdD87txCgJvj3jrU,"BAAAM (Feat. Muzie of UV)","LUCKYNUMBERS","Dynamicduo;Muzie",2013-07-01,220880,40,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-rap,k-pop,city pop","Stone Music Entertainment",0.61,0.8,7,-5.544,1,0.212,0.0443,0,0.0405,0.682,99.193,4
spotify:track:70asJaz2YBwCKQQVDQdWw1,"Stupid in love","Stupid in love","SOYOU;Mad Clown",2013-09-10,249496,37,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-pop,k-rap","STARSHIP X",0.67,0.949,1,-1.299,0,0.284,0.323,0,0.13,0.633,143.824,4
spotify:track:0PovbOmu6xEKcrsZCw5vky,"기상~ 빨딱 안일어나고 뭐하나!","대박벨소리 BEST2","대박벨소리",2013-04-09,41119,16,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"","스톰뮤직",0.683,0.897,10,-5.997,1,0.0791,0.915,0.779,0.104,0.786,178.07,4
spotify:track:6HwRvRU2Xdjq0seyKsbI13,"녹는 중 (feat. Verbal Jint)","MYSTIC BALLAD Pt. 2","DAVICHI",2013-03-18,226906,31,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack,k-pop","Beyond Music",0.367,0.672,8,-3.594,1,0.0458,0.692,0,0.085,0.445,171.593,4
spotify:track:5PeZAesYjUyhMhyF1AqJ0l,"짧은 머리 누나","짧은 머리 누나","명세빈",2024-08-18,164959,8,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"","GaGaku MUSIC",0.85,0.474,0,-10.974,0,0.0493,0.00567,0,0.234,0.539,109.97,4
spotify:track:4eFTh1opLS5wANDmZK9ghC,"Cherry Blossom Ending","Busker Busker 1st","Busker Busker",2012-03-29,260517,52,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Genie Music Corporation",0.621,0.669,9,-5.303,1,0.0312,0.739,0,0.138,0.663,119.947,4
spotify:track:7N3et4b4tEVdVpsumVLqeS,"First Love","Busker Busker 1st","Busker Busker",2012-03-29,209761,45,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Genie Music Corporation",0.639,0.844,0,-4.031,1,0.0603,0.267,0.00000136,0.108,0.685,119.914,4
spotify:track:2M3D2uJtACBPgZ8TEcvu7z,"It's Because I Miss You Today","Memories of Summer","DAVICHI",2013-07-04,246335,34,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack,k-pop","Beyond Music",0.634,0.604,10,-5.684,1,0.0332,0.553,0,0.365,0.344,121.983,4
spotify:track:0BPqAztMc1Jhux6fXBGGXd,"Sleep (feat. Tuifu)","Away","ClaD;Tuifu",2018-10-04,235389,4,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"","Romano Blackwood",0.467,0.695,6,-4.502,0,0.318,0.201,0.0000202,0.356,0.313,78.619,4
spotify:track:1cMbOttixq0frD42DOHzX2,"청혼하는 거예요","4MEN 1st Live Album","4MEN",2015-11-10,253294,18,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Beyond Music",0.436,0.474,9,-5.543,1,0.0331,0.768,0,0.313,0.358,126.005,4
spotify:track:5sOlPLPrnqyVwd6EFjOHJt,"Crescendo","KPOPSTAR Season2 TOP 6","AKMU",2013-03-10,166244,33,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-pop","SBS Contents Hub Co., Ltd.",0.774,0.724,6,-6.202,1,0.0618,0.0605,0,0.369,0.302,131.96,4
spotify:track:3z9s9hp6ouAxH0IUojkC6L,"Love Blossom","The 3rd Album Part.2 'Love Blossom'","K.Will",2013-04-04,215616,40,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack","Starship Entertainment",0.494,0.684,1,-4.577,1,0.0476,0.515,0,0.128,0.606,170.953,4
spotify:track:1qCHUbe8BuHymkHuzHEYoi,"Seethru (Feat. Zion.T, Gaeko Of Dynamicduo)","Primary And The Messengers LP","Primary;Zion.T;Gaeko",2012-10-31,213133,48,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-rap,k-ballad","Genie Music Corporation, Stone Music Entertainment",0.761,0.842,1,-3.707,1,0.133,0.286,0,0.117,0.859,113.991,4
spotify:track:784rsBTfzmYwvwlFvUXyn5,"Attraction (feat. Dynamo Duo)","Attraction","BUMKEY;Dynamo Duo",2013-08-16,219192,55,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-rap","WM Korea",0.525,0.848,0,-4.649,1,0.259,0.262,0,0.336,0.714,91.514,4
spotify:track:4EwNWRBWdZ6bgvxRHlZ8OO,"CROOKED","COUP D'ETAT","G-DRAGON",2013-09-05,224792,68,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop,k-rap","YG Entertainment",0.665,0.919,2,-3.211,1,0.0922,0.00191,0,0.0588,0.782,129.962,4
spotify:track:4qq0ollpjI9dcG9q4KMWuB,"I Love You","All about my romance OST Part.3","AKMU",2013-04-24,184581,47,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-pop","SBS Contents Hub Co., Ltd.",0.709,0.537,0,-3.792,1,0.0313,0.346,0,0.252,0.454,124.883,4
spotify:track:4p1mcA5wVKjzUfdxPoxSax,"기대해","기대","Girl's Day",2013-03-14,196826,54,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop","GU Music",0.717,0.953,0,-1.255,1,0.0846,0.153,0,0.347,0.832,126.994,4
spotify:track:47nkkmW7nBODtuZQpPak0H,"안녕 나야","4MEN 1st Live Album","4MEN",2015-11-10,263607,5,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Beyond Music",0.457,0.475,2,-7.433,1,0.0396,0.67,0,0.572,0.259,70.182,4
spotify:track:3atsk5EWI5fNxLMIJnfYfJ,"The Red Shoes","Modern Times","IU",2013-10-08,254249,39,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop,k-ballad","Kakao Entertainment",0.636,0.922,6,-2.131,1,0.211,0.512,0,0.0898,0.371,118.065,4
spotify:track:1vqqU1DKRMwy8NxoiYjaJ0,"슬픈연가","비트 OST","임창정",1997-04-10,260728,5,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","iHQ Inc.",0.564,0.54,6,-7.428,0,0.0374,0.52,0,0.0821,0.427,136.067,4
spotify:track:5B19xsnsIZh3Om7ryo2pDb,"WASH AWAY","Backpack","Geeks;AILEE",2013-04-29,250476,1,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-rap,k-pop","HOW엔터테인먼트, GRANDLINE",0.609,0.579,9,-4.927,1,0.0316,0.406,0.00000393,0.282,0.114,119.98,4
spotify:track:7iT56ss42YdtYnNQEnxp9Z,"WHO YOU?","COUP D'ETAT","G-DRAGON",2013-09-05,201428,62,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop,k-rap","YG Entertainment",0.751,0.731,1,-4.38,1,0.214,0.204,0,0.198,0.763,90.033,4
spotify:track:48019yKa8kJowllkqICDIi,"날 그만 잊어요","It's Different","GUMMY",2004-09-09,271893,41,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack,k-pop","YG Entertainment",0.516,0.532,3,-6.191,1,0.0384,0.791,0,0.119,0.407,129.499,4
spotify:track:1qeQII4Hhq6TJYzWTAB0af,"For the last time","Organic Sound","VIBE",2013-05-15,274319,18,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","MUSIC&NEW",0.638,0.307,2,-8.893,1,0.0282,0.676,0.000343,0.103,0.265,93.031,4
spotify:track:4aa6QK7mtuYuVcAeTSSOb7,"Bounce","Hello","Cho Yong Pil",2013-04-23,183987,37,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Pil Records",0.813,0.641,0,-3.159,1,0.0369,0.269,0.00000371,0.137,0.827,125,4
spotify:track:2WkPfNd237yc0l5KewCDpp,"I GOT A BOY","I GOT A BOY - The 4th Album","Girls' Generation",2013-01-01,271325,58,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop","SM Entertainment",0.502,0.863,4,-1.273,0,0.272,0.0342,0,0.538,0.527,97.911,4
spotify:track:6aPSShHqE4rLdQDjhCfUKf,"A winter story","Baramibunda OST Part 2","The One",2013-02-20,252515,40,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Goldenthumb Holdings",0.287,0.427,3,-6.561,1,0.0296,0.658,0,0.126,0.24,137.393,4
spotify:track:7csMuPqdOPaFKby0AoRYL5,"가시","Buzz Effect","BUZZ",2005-03-03,241506,55,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-rock","에이원피플",0.473,0.596,4,-5.819,1,0.0329,0.0408,0,0.126,0.177,144,4
spotify:track:1EC8QewniFjTg6a2eYB60a,"Crazy of you","Master`s sun OST Part.3","HYOLYN",2013-08-21,270431,49,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop,k-ballad","BON FACTORY,Kakao M Corp.",0.333,0.428,1,-8.379,1,0.0383,0.806,0,0.323,0.309,137.719,4
spotify:track:3P2EHMGLUeh8MDH97mJedq,"All Right","Goodbye 20","LIM KIM",2013-11-18,208620,21,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"","MYSTIC STORY",0.756,0.887,1,-6.375,1,0.0388,0.335,0.000194,0.123,0.946,125.887,4
spotify:track:7CkjU55ROZSwb95dzGan0o,"Officially Missing You","Officially Missing You","Geeks",2011-03-09,210367,55,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-rap","킹핀엔터테인먼트, GRDL",0.661,0.714,7,-5.524,1,0.114,0.641,0,0.287,0.775,92.979,4
spotify:track:3TPvrMAd1hbPRXuHCRX0Pl,"AEAO","A Giant Step","Dynamicduo;DJ Premier",2014-07-16,316944,76,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-rap,k-pop,east coast hip hop","Stone Music Entertainment",0.446,0.764,2,-6.479,1,0.181,0.057,0,0.141,0.576,152.604,4
spotify:track:5WO8MdgIrbNBo9TeKzTVBl,"눈물 (Feat. 유진 Of 더 씨야)","이단옆차기 프로젝트 Vol.02","Leessang;유진 Of 더 씨야",2013-01-25,254586,43,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-rap","Kakao Entertainment",0.682,0.856,11,-4.901,1,0.0534,0.219,0,0.0842,0.7,97.998,4
spotify:track:5SusX17QvBBkH7WfMbTU0j,"NoNoNo","Secret Garden","Apink",2013-07-05,220099,55,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop","Above Music",0.74,0.908,4,-2.668,0,0.0327,0.106,0,0.0637,0.745,105.996,4
spotify:track:2ya7fqUkDMXFMR2NGLW5UN,"눈물샤워 (feat. AILEE)","4집 Part.2","BAECHIGI;AILEE",2013-01-14,235853,40,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-rap,k-pop","YMC엔터테인먼트",0.753,0.702,10,-4.905,0,0.0518,0.367,0,0.0978,0.554,111.956,4
spotify:track:36UcoqH2P24RtSGbLKLK3w,"멋지게 인사하는 법 (Hello Tutorial) (Feat. 슬기 (SEULGI) of Red Velvet)","ZZZ","Zion.T;SEULGI",2018-10-15,202342,52,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-rap,k-ballad,k-pop","THEBLACKLABEL",0.739,0.348,0,-7.477,1,0.0613,0.675,0,0.326,0.498,98.047,4
spotify:track:1t88m8JUlqn9kf0FLmVta5,"Give it to me","Give It To Me","SISTAR",2013-06-11,201325,57,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop","Starship Entertainment",0.719,0.945,7,-2.085,0,0.0424,0.176,0,0.576,0.961,136.045,4
spotify:track:5DZdCgnX9xAj59X6X7cQBs,"Crazy","Crazy","4Minute",2015-02-09,192400,59,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop","CUBE ENTERTAINMENT",0.54,0.929,7,-2.646,1,0.279,0.00584,0.00000411,0.424,0.621,176.019,4
spotify:track:0lI2ohzKlfP1IYj42xIzHQ,"Monodrama (With. Yu Seung Woo)","LITTLE GIANT","Huh Gak",2013-02-05,229355,28,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Above Music",0.662,0.426,4,-7.506,0,0.0263,0.78,0,0.276,0.439,106.931,4
spotify:track:10I0XvqeFkhn1whqXuMY73,"My Love","MY LOVE","Lee Seung Chul",2013-06-18,203899,45,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","2013 Stone Music Entertainment, Jin&Won Music Works, Beak Entertainment",0.679,0.821,1,-5.164,1,0.0281,0.164,0,0.0922,0.54,111.983,4
spotify:track:4TAENzBN2lYuXBF9ZNauwJ,"Gone not around any longer","Gone not around any longer","SISTAR19",2013-01-31,211069,49,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop","Starship Entertainment",0.646,0.804,8,-4.372,1,0.0313,0.177,0,0.0886,0.69,145.986,4
spotify:track:1WZxPeYuj32G1Ziq5BbILK,"Bad Influence (Prod. by Pharrell Williams)","Bad Influence (Prod. by Pharrell Williams)","SEVENTEEN;Pharrell Williams",2025-06-11,175189,27,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop","PLEDIS Entertainment",0.833,0.58,1,-7.034,1,0.0399,0.00714,0,0.128,0.467,119.992,4
spotify:track:4pi0Elz7B7cLfw37J3bYm9,"Growl","The 1st Album 'XOXO' (Repackage)","EXO",2013-08-05,207053,65,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop","SM Entertainment",0.681,0.814,11,-2.83,0,0.0603,0.145,0,0.556,0.876,89.993,4
spotify:track:22qElNGH8IYHR4Ev88CgTO,"거북이","MYSTIC BALLAD Pt. 2","DAVICHI",2013-03-18,225093,41,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack,k-pop","Beyond Music",0.704,0.746,10,-6.375,1,0.0398,0.321,0,0.0921,0.521,117.988,4
spotify:track:2BWd1qRu8mc6H0HbDtn8Dr,"Gentleman","VIP DJ","PSY",2013-01-01,194546,53,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-pop","Universal Music Asia Pacific",0.878,0.723,3,-3.334,0,0.102,0.00227,0,0.0516,0.619,126.01,4
spotify:track:1HOcUR5aloWDwLAsPtWwel,"Officially Missing You, Too","re;code Episode I","Geeks;SOYOU",2012-11-01,225666,38,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-rap,k-pop","Kakao Entertainment",0.687,0.827,7,-4.777,1,0.0422,0.0894,0,0.0836,0.6,100.017,4
spotify:track:1rVPj9cryjgB7MdaU6sqN3,"Bom Bom Bom","Love Love Love","Roy Kim",2013-06-25,208466,50,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack","Genie Music Corporation",0.636,0.719,4,-5.986,1,0.0267,0.392,0.0000312,0.303,0.603,94.993,4
spotify:track:5gFYlFpGVG6QO4Fq4O8ZX4,"Touch love","Master`s sun OST Part 4","YOON MIRAE",2013-08-28,244166,52,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack,k-pop","BON FACTORY,Kakao M Corp.",0.699,0.533,5,-4.228,1,0.0275,0.612,0,0.209,0.347,82.017,4
spotify:track:5WPcOpPeFKKtdoX2dJirVO,"나쁜놈둘","Triple I","일리닛(illinit);San-E",2011-06-02,233574,0,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-rap","스나이퍼사운드",0.859,0.79,6,-7.249,0,0.338,0.0182,0.00000524,0.0828,0.619,88.075,4
spotify:track:1wKOJ2fTflDiABy1EbFflM,"U & I","A's Doll House","AILEE",2013-07-12,194712,45,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-pop","Kakao Entertainment",0.65,0.877,2,-1.918,0,0.0398,0.0346,0,0.334,0.906,107.884,4
spotify:track:1Zhu3hBdD87txCgJvj3jrU,"BAAAM (Feat. Muzie of UV)","LUCKYNUMBERS","Dynamicduo;Muzie",2013-07-01,220880,40,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-rap,k-pop,city pop","Stone Music Entertainment",0.61,0.8,7,-5.544,1,0.212,0.0443,0,0.0405,0.682,99.193,4
spotify:track:70asJaz2YBwCKQQVDQdWw1,"Stupid in love","Stupid in love","SOYOU;Mad Clown",2013-09-10,249496,37,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-pop,k-rap","STARSHIP X",0.67,0.949,1,-1.299,0,0.284,0.323,0,0.13,0.633,143.824,4
spotify:track:0PovbOmu6xEKcrsZCw5vky,"기상~ 빨딱 안일어나고 뭐하나!","대박벨소리 BEST2","대박벨소리",2013-04-09,41119,16,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"","스톰뮤직",0.683,0.897,10,-5.997,1,0.0791,0.915,0.779,0.104,0.786,178.07,4
spotify:track:6HwRvRU2Xdjq0seyKsbI13,"녹는 중 (feat. Verbal Jint)","MYSTIC BALLAD Pt. 2","DAVICHI",2013-03-18,226906,31,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack,k-pop","Beyond Music",0.367,0.672,8,-3.594,1,0.0458,0.692,0,0.085,0.445,171.593,4
spotify:track:5PeZAesYjUyhMhyF1AqJ0l,"짧은 머리 누나","짧은 머리 누나","명세빈",2024-08-18,164959,8,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"","GaGaku MUSIC",0.85,0.474,0,-10.974,0,0.0493,0.00567,0,0.234,0.539,109.97,4
spotify:track:4eFTh1opLS5wANDmZK9ghC,"Cherry Blossom Ending","Busker Busker 1st","Busker Busker",2012-03-29,260517,52,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Genie Music Corporation",0.621,0.669,9,-5.303,1,0.0312,0.739,0,0.138,0.663,119.947,4
spotify:track:7N3et4b4tEVdVpsumVLqeS,"First Love","Busker Busker 1st","Busker Busker",2012-03-29,209761,45,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Genie Music Corporation",0.639,0.844,0,-4.031,1,0.0603,0.267,0.00000136,0.108,0.685,119.914,4
spotify:track:2M3D2uJtACBPgZ8TEcvu7z,"It's Because I Miss You Today","Memories of Summer","DAVICHI",2013-07-04,246335,34,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,soundtrack,k-pop","Beyond Music",0.634,0.604,10,-5.684,1,0.0332,0.553,0,0.365,0.344,121.983,4
spotify:track:0BPqAztMc1Jhux6fXBGGXd,"Sleep (feat. Tuifu)","Away","ClaD;Tuifu",2018-10-04,235389,4,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"","Romano Blackwood",0.467,0.695,6,-4.502,0,0.318,0.201,0.0000202,0.356,0.313,78.619,4
spotify:track:1cMbOttixq0frD42DOHzX2,"청혼하는 거예요","4MEN 1st Live Album","4MEN",2015-11-10,253294,18,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad","Beyond Music",0.436,0.474,9,-5.543,1,0.0331,0.768,0,0.313,0.358,126.005,4
spotify:track:5sOlPLPrnqyVwd6EFjOHJt,"Crescendo","KPOPSTAR Season2 TOP 6","AKMU",2013-03-10,166244,33,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:13Z,"k-ballad,k-pop","SBS Contents Hub Co., Ltd.",0.774,0.724,6,-6.202,1,0.0618,0.0605,0,0.369,0.302,131.96,4
spotify:track:3z9s9hp6ouAxH0IUojkC6L,"Love Blossom","The 3rd Album Part.2 'Love Blossom'","K.Will",2013-04-04,215616,40,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:14Z,"k-ballad,soundtrack","Starship Entertainment",0.494,0.684,1,-4.577,1,0.0476,0.515,0,0.128,0.606,170.953,4
spotify:track:1qCHUbe8BuHymkHuzHEYoi,"Seethru (Feat. Zion.T, Gaeko Of Dynamicduo)","Primary And The Messengers LP","Primary;Zion.T;Gaeko",2012-10-31,213133,48,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:39:14Z,"k-rap,k-ballad","Genie Music Corporation, Stone Music Entertainment",0.761,0.842,1,-3.707,1,0.133,0.286,0,0.117,0.859,113.991,4
