#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
32,"Apologize","Timbaland, OneRepublic",74,118,"soft pop","Pop","Shock Value",2007-04-02,03:04,65,60,3,0,10,0,10,-6,G#/A♭,4,2022-02-14,6ucR4KfvsBFWCMVFDvyKKl,"Interscope/Blackground Records",4B,USUM70722793
33,"Viva La Vida","Coldplay",67,138,"","","Viva La Vida or Death and All His Friends",2008-06-19,04:02,49,62,10,0,42,0,10,-7,F minor,4,2022-02-14,1SLxVWqXo9zNrrDKRa3m1G,"Parlophone UK",4A,GBAYE0800265
34,"Electric Feel","MGMT",77,103,"indie","Pop, Rock","Oracular Spectacular",2007-12-14,03:49,76,80,7,28,56,0,30,-4,C♯/D♭,3,2022-02-14,3FtYbEfBqAlGO46NUDQSAt,"Red Ink/Columbia",3B,USSM10702131
35,"Perfect","Vanessa Amorosi",40,109,"","","Somewhere In The Real World",2008-05-24,04:47,63,87,1,0,38,0,10,-3,F#/G♭,4,2022-02-14,4FEHJmrM8sMVJkKvRbPDPt,"Universal Music Australia Pty. Ltd.",2B,AUUM70700760
36,"Tattoo","Jordin Sparks",62,168,"","","Jordin Sparks",2007-11-20,03:53,57,77,43,0,55,0,10,-5,D,4,2022-02-14,3Ui2jdyxbZQrZohfM0NOgG,"19 Recordings",10B,GBCTA0700266
37,"Love Song","Sara Bareilles",72,123,"","","Little Voice",2007-07-03,04:18,58,79,2,0,57,0,10,-3,D minor,4,2022-02-14,4E6cwWJWZw2zWf7VFbH7wf,"Epic",7A,USSM10700066
38,"Piece of Me","Britney Spears",66,115,"pop","Pop","Blackout",2007-10-25,03:32,77,64,9,0,78,20,0,-5,B,4,2022-02-14,2EvwLVrnYbCZEG6Kx5DCRy,"Jive",1B,USJI10700729
39,"Work","Kelly Rowland",29,103,"","","Work - The Best Of",2010-10-22,03:27,89,82,0,0,62,0,20,-6,A#/B♭ minor,4,2022-02-14,3b2j6mazTH7yCRCuotXCgy,"Sony Music Entertainment",3A,USSM10701956
40,"Womanizer","Britney Spears",79,139,"pop","Pop","Circus (Deluxe Version)",2008-12-02,03:44,72,70,7,0,24,0,0,-5,B,4,2022-02-14,4fixebDZAVToLbUCuEloa2,"Jive",1B,USJI10800838
41,"My People","The Presets",52,127,"alternative dance, electroclash","Electronic, Pop, Rock","Apocalypso (Deluxe)",2008-04-12,04:30,56,92,1,0,26,0,10,-2,F,4,2022-02-14,7AJaLDZCZuhsk2ReaqBpg4,"Universal Music Australia Pty. Ltd.",7B,AUUM70700903
42,"Don't Hold Back","The Potbelleez",47,128,"","","The Potbelleez",2016-06-03,03:35,65,81,0,0,31,0,10,-5,F#/G♭,4,2022-02-14,3XC7jqT27zQWdesY2rbwMf,"Universal Music Australia Pty. Ltd.",2B,AUNV01600917
43,"You","Wesley Dean",23,120,"","","The Way The World Looks",2009-03-23,03:18,61,76,0,0,59,0,10,-3,C,4,2022-02-14,5VEIFw7vtAAyM0s3vr2ROd,"Sony Music Entertainment",8B,AUBM00800656
44,"Single Ladies (Put a Ring on It)","Beyoncé",68,193,"","","I AM...SASHA FIERCE - Platinum Edition",2008-00-00,03:12,43,58,4,0,27,30,10,-5,C♯/D♭,4,2022-02-14,557un1HgwYMuqfWGSTmnxw,"Music World Music/Columbia",3B,USSM10803760
45,"Live Your Life","T.I., Rihanna",75,160,"southern hip hop","Hip Hop","Paper Trail",2008-09-07,05:38,38,86,7,0,48,20,20,-3,B minor,4,2022-02-14,3jlbL2OTD5YmIunYzgQTAN,"Grand Hustle, LLC",10A,USAT20803620
46,"This Heart Attack","Faker",51,122,"","","Be The Twilight",2007-11-17,03:47,63,81,2,0,73,0,10,-4,C♯/D♭ minor,4,2022-02-14,2HwlvOkwACOGFySnp16b9l,"EMI Recorded Music Australia Pty Ltd",12A,AUEM00700141
47,"No One","Alicia Keys",72,90,"r&b, neo soul","R&B","As I Am (Expanded Edition)",2007-11-09,04:13,64,55,2,0,17,0,10,-5,C♯/D♭ minor,4,2022-02-14,6IwKcFdiRQZOWeYNhUiWIv,"J Records",12A,USJAY0700190
48,"That's Not My Name","The Ting Tings",61,145,"alternative dance","Electronic, Pop, Rock","We Started Nothing",2007-00-00,05:10,76,90,5,4,96,0,30,-3,A,4,2022-02-14,1i1OuCNhNf7JwrlWlFZFu1,"Columbia",11B,GBARL0800038
49,"Kiss Kiss (feat. T-Pain)","Chris Brown, T-Pain",76,140,"r&b","R&B","Exclusive (Expanded Edition)",2007-11-06,04:10,73,66,5,0,55,20,0,-3,A#/B♭ minor,3,2022-02-14,3wKKkGVn7cVSfgPeYYIiXG,"Jive",3A,USJI10700577
50,"7 Things","Miley Cyrus",48,107,"","","Breakout",2008-01-01,03:33,59,90,2,0,54,0,0,-4,C♯/D♭ minor,4,2022-02-14,0FpT75cRdvf6va1TARHrl5,"Universal Music Group International",12A,USHR10823877
51,"Love in This Club (feat. Young Jeezy)","USHER, Jeezy",75,140,"r&b, southern hip hop, crunk, rap, gangster rap","Hip Hop, R&B","Here I Stand",2008-05-27,04:19,57,71,6,0,35,0,10,-6,C,4,2022-02-14,5j0McHPthKpOXRr3fBq8M0,"LaFace Records",8B,USLF20800001
52,"White Noise","The Living End",53,141,"psychobilly","Rock","White Noise Rarities Collector's Edition",2008-01-01,03:44,26,97,0,0,40,10,10,-5,C,4,2022-02-14,4rZtjSXxcGkRutV0GiBEgp,"Universal Music Australia Pty. Ltd.",8B,AUUM70800420
53,"Take Me on the Floor","The Veronicas",40,140,"","","Hook Me Up",2007-10-30,03:30,61,90,0,0,62,0,20,-2,B minor,4,2022-02-14,7MFvqBJ3ozTwDrf5VfoW8U,"Sire/Warner Records",10A,USWB10704606
54,"Sober","P!nk",47,91,"","","Funhouse",2008-10-24,04:11,61,80,7,0,41,0,10,-5,F#/G♭,4,2022-02-14,4CeAaWrgDx4hf9m1rxWYLU,"LaFace Records",2B,USLF20800179
55,"Better in Time","Leona Lewis",69,164,"","","Spirit",2007-00-00,03:54,58,70,51,0,55,0,10,-4,F#/G♭,4,2022-02-14,2iXBZ32Fz5VDCLeE0JIdX5,"Syco Music UK",2B,GBHMU0700069
56,"Like Only A Woman Can","Brian McFadden",32,156,"","","Set In Stone",2008-01-01,03:54,29,47,55,0,25,0,10,-7,D#/E♭,4,2022-02-14,71iym9c1arIh8nDcSVXugu,"Universal Music Australia Pty. Ltd.",5B,AUUM70800102
57,"Cry for You","September",72,130,"swedish pop","Pop","Dancing Shoes",2007-03-08,03:29,77,88,0,0,96,0,0,-4,A,4,2022-02-14,1mvZErZBp7WZT3HfGBykao,"Catchy Tunes",11B,SEWBD0600812
58,"Paralyzer","Finger Eleven",77,106,"","","Them Vs. You Vs. Me (Deluxe Edition)",2007-01-01,03:28,64,94,16,0,86,0,20,-3,B minor,4,2022-02-14,28IEbk5a7twNTbUEvWslUb,"The Bicycle Music Company",10A,USWU30700001
59,"Stop And Stare","OneRepublic",67,92,"soft pop","Pop","Dreaming Out Loud",2007-11-20,03:43,49,86,7,0,25,0,0,-4,E,4,2022-02-14,0pg4ptWsO9eMH6nEhrM9fD,"Mosley / Interscope",12B,USUM70758804
60,"This Love","The Veronicas",36,156,"","","Hook Me Up",2007-10-30,02:58,64,75,2,0,62,0,20,-4,G#/A♭,4,2022-02-14,4qcaBnupWEEZO1jeiMonOY,"Sire/Warner Records",4B,USWB10704604
61,"I Hate This Part","The Pussycat Dolls",65,112,"","","Doll Domination (Deluxe)",2008-09-23,03:38,76,61,7,0,45,0,20,-4,F,4,2022-02-14,3tSuRiNgJmMqmYR23dCqnR,"Pussycat Dolls LP2 / Timbaland",7B,USUM70832599
62,"Elevator (feat. Timbaland)","Flo Rida, Timbaland",53,120,"","","Mail on Sunday",2008-03-17,03:49,81,87,11,0,47,0,20,-6,F#/G♭ minor,4,2022-02-14,44AtutBMMWw14r9CkZ0wna,"Poe Boy/Atlantic",11A,USAT20800943
63,"Whatever You Like","T.I.",75,150,"southern hip hop","Hip Hop","Paper Trail",2008-09-07,04:09,68,69,2,0,47,0,20,-6,A minor,4,2022-02-14,1IAzD1muglOxOcPbUHs70R,"Grand Hustle, LLC",8A,USAT20803170
64,"Walking On A Dream","Empire Of The Sun",84,127,"","","Walking On A Dream (10th Anniversary Edition)",2008-10-03,03:18,87,70,26,0,72,0,0,-6,F minor,4,2022-02-14,5r5cp9IpziiIsR6b93vcnQ,"EMI Recorded Music Australia Pty Ltd",4A,AUEI10800039
65,"Wanna Be Startin' Somethin' (2008 with Akon) (with Akon) - Thriller 25th Anniversary Remix","Michael Jackson, Akon, Mark  Exit  Goodchild, Aliaune  Akon  Thiam",39,122,"","","Thriller 25 Super Deluxe Edition",2008-02-08,04:14,82,95,12,0,36,0,10,-5,F,4,2022-02-14,15A3uqmUTxJ1KJGfAdiywb,"Epic/Legacy",7B,USSM10705929
66,"Dance Wiv Me","Dizzee Rascal, Chrom3, Calvin Harris",2,112,"grime, uk grime, uk r&b, edm","Electronic, Hip Hop","Tongue N' Cheek",2009-09-25,03:24,88,75,5,0,79,0,10,-4,B,4,2022-02-14,5OwqTC5yOzskV18pMq0HUZ,"Liberator Music",1B,GBWHS0800003
67,"This Boys In Love","The Presets",45,123,"alternative dance, electroclash","Electronic, Pop, Rock","Apocalypso (Deluxe)",2008-04-12,04:11,48,97,0,0,92,0,30,-3,A#/B♭ minor,4,2022-02-14,6dgRHDTQJSoMQgVWPg323F,"Universal Music Australia Pty. Ltd.",3A,AUUM70800165
68,"Violet Hill","Coldplay",44,76,"","","Viva La Vida or Death and All His Friends",2008-06-19,03:42,33,58,6,0,11,0,10,-8,C♯/D♭ minor,4,2022-02-14,6VEcyQiE2bXGaduwVINWHE,"Parlophone UK",12A,GBAYE0800269
69,"If I Never See Your Face Again","Maroon 5, Rihanna",49,106,"pop","Pop","Good Girl Gone Bad: Reloaded",2008-06-02,03:18,76,78,0,0,91,0,10,-4,F#/G♭,4,2022-02-14,2CtaTmkRB7csW9XAZbWHDq,"Def Jam Recordings",2B,USUM70813040
70,"I Don't Do Surprises","Axle Whitehead",22,119,"","","Losing Sleep",2008-08-23,03:14,68,73,1,0,37,0,20,-5,D#/E♭,4,2022-02-14,1hVMvslrV3ob931y5p9ite,"Brother Fox Productions",5B,AURQ00600357
71,"I Never Liked You","Rogue Traders",27,146,"","","The Sound Of Drums",2003-00-00,03:29,64,61,2,0,61,0,0,-6,D,4,2022-02-14,5bC11oIOGHcnfyJgYN608J,"Sony Music Entertainment",10B,AUBM00700787
72,"Mercy","Duffy",70,130,"","","Rockferry",2008-00-00,03:39,79,86,27,0,96,0,10,-4,C,4,2022-02-14,1zusIxNqJu8i4g6P6hJ2Qa,"Polydor Records",8B,GBUM70711275
73,"Alive","Natalie Bassingthwaighte",33,130,"","","1000 Stars",2009-02-20,03:31,51,85,1,0,32,0,30,-4,D,4,2022-02-14,2X9HHYtslWjm1rnh1Vy91g,"Sony BMG Music Entertainment",10B,AUBM00800547
74,"Single Ladies (Put a Ring on It)","Beyoncé",67,193,"","","I AM...SASHA FIERCE",2008-11-17,03:13,43,58,4,0,27,30,10,-5,C♯/D♭,4,2022-02-14,5R9a4t5t5O0IsznsrKPVro,"Music World Music/Columbia",3B,USSM10803760
75,"Won't Go Home Without You","Maroon 5",75,110,"pop","Pop","It Won't Be Soon Before Long (International Version)",2007-01-01,03:51,74,61,2,0,41,0,10,-4,D#/E♭,4,2022-02-14,6WEBwvsmpaoGxka0tSh5a7,"Interscope Records*",5B,USUM70731562
76,"Naughty Girl - Radio Edit","Mr G",17,135,"","","Naughty Girl",2008-01-01,03:21,65,86,0,1,73,0,40,-4,C,4,2022-02-14,418cP7CjwDwnOONw2XA2yB,"Virgin Records",8B,AUEI10800012
77,"Are You With Me - Radio Edit","The Potbelleez",31,128,"","","Are You With Me",2008-00-00,03:39,57,88,0,0,36,0,50,-5,G,4,2022-02-14,7rESBzoqp0FGxElzjRuMDB,"Universal Music Australia Pty. Ltd.",9B,AUNV01500323
78,"One Step At a Time","Jordin Sparks",64,102,"","","Jordin Sparks",2007-11-20,03:25,77,69,8,0,69,0,0,-5,C♯/D♭,4,2022-02-14,5o4W6yWSJD9e9Ea8YC9WjF,"19 Recordings",3B,GBCTA0700276
79,"Into the Night (feat. Chad Kroeger)","Santana, Chad Kroeger",56,128,"","","Ultimate Santana",2007-09-25,03:42,60,84,1,0,60,0,20,-5,G,4,2022-02-14,5Hv1QAbRWrUSUHaT0CmnMS,"Arista",9B,USAR10700353
80,"Talk Like That","The Presets",47,135,"alternative dance, electroclash","Electronic, Pop, Rock","Apocalypso (Deluxe)",2008-04-12,03:44,57,94,0,0,88,0,0,-3,F#/G♭ minor,4,2022-02-14,0r2VwpyROiLOxejkvbtPZo,"Universal Music Australia Pty. Ltd.",11A,AUUM70800157
81,"Get Shaky - Radio Edit","Ian Carey Project",46,128,"","","Get Shaky",2009-01-01,03:24,71,75,4,0,65,10,20,-4,F#/G♭,3,2022-02-14,76juDmdOF5jly6YlTcmSnJ,"Universal Music Australia Pty. Ltd.",2B,AUVC00824916
82,"I Don't Care","Fall Out Boy",64,134,"emo, pop punk","Rock, Pop","Folie à Deux",2008-01-01,03:34,55,94,0,0,43,0,50,-4,B minor,4,2022-02-14,26VG1uCazw9xtVnq8A1vtd,"Island Records",10A,USUM70835313
83,"The Way I Are","Timbaland, Keri Hilson, D.O.E.",85,115,"","","Shock Value",2007-01-01,02:59,73,81,18,75,77,0,30,-6,F#/G♭,4,2022-02-14,2bLqfJjuC5syrsgDsZfGmn,"Interscope/Blackground Records",2B,USUM70722806
84,"In the Ayer (feat. will.I.am)","Flo Rida, will.i.am",58,126,"","","Mail on Sunday",2008-03-17,03:40,83,75,0,0,65,0,20,-6,F minor,4,2022-02-14,6RpiAj9Ofv0Uqp6n2OuRoh,"Poe Boy/Atlantic",4A,USAT20801524
85,"How Far We've Come","Matchbox Twenty",62,83,"post-grunge","Rock","How Far We've Come",2007-09-15,03:32,57,91,0,0,79,0,20,-5,C,4,2022-02-14,1EHh1fC9FCKw31wotfXx7L,"Atlantic Records",8B,USAT20703843
86,"Big Girl (You Are Beautiful)","MIKA",57,116,"","","Life In Cartoon Motion",2006-01-01,04:08,80,75,4,0,81,0,20,-6,B,4,2022-02-14,2sY0M3k69oAYz7EOPVRFjo,"Universal-Island Records Ltd.",1B,USC7R0600008
87,"Kansas City","Sneaky Sound System",34,130,"","","2",2008-01-01,03:56,60,96,0,0,71,0,10,-4,C,4,2022-02-14,7GpPm7pd4x52tLWSvh9hAD,"Whack Records",8B,AUQK00800049
88,"Shadow of the Day","Linkin Park",70,110,"nu metal, rap metal, rock, alternative metal","Metal, Rock, Hip Hop","Minutes to Midnight",2007-05-14,04:49,53,38,1,2,6,0,10,-8,B,4,2022-02-14,0OYcEfskah1egYHjYRvbg1,"Warner Records",1B,USWB10701214
89,"Fall for You","Secondhand Serenade",0,169,"emo","Rock","A Twist in My Story",2008-05-13,03:03,39,45,17,0,36,0,10,-7,C,4,2022-02-14,7J5prjNs67L9W7YPPzIxVl,"Glassnote Entertainment Group LLC",8B,USYAH0700007
90,"Let It Rock","Kevin Rudolf, Lil Wayne",69,113,"rap, hip hop","Hip Hop","In The City",2008-01-01,03:51,61,78,0,0,43,0,0,-4,G,4,2022-02-14,6TrNRd98WksT9Kkmx9uj6R,"Cash Money",9B,USCM50800823
91,"Love Lockdown","Kanye West",64,120,"rap","Hip Hop","808s & Heartbreak",2008-11-24,04:30,76,52,5,50,11,0,10,-8,C♯/D♭ minor,4,2022-02-14,1kxeWHF9PrCVZHvVskv8lg,"Roc-A-Fella",12A,USUM70837229
92,"Party People","Nelly, Fergie",39,164,"","","Party People",2008-03-18,04:02,66,73,30,0,59,30,50,-8,C♯/D♭,4,2022-02-14,7grEu4L2AQSItZoVTB7hQY,"Motown",3B,USUM70809354
93,"When I'm Gone","Simple Plan",53,161,"pop punk, punk, emo","Rock, Pop","Simple Plan",2008-02-06,03:49,46,86,0,0,68,0,0,-4,G minor,4,2022-02-14,518x7yFVDLkbOWNH0SOe9p,"Atlantic/Lava",6A,USAT20706540
94,"Beat It","Fall Out Boy, John Mayer",53,150,"emo, pop punk, singer-songwriter","Rock, Pop, Folk","Believers Never Die - Greatest Hits",2009-01-01,03:49,56,94,2,0,85,0,30,-4,G,4,2022-02-14,4OMsAnt8JSBctSJQIMNAy1,"Island Records",9B,USUM70808144
95,"Gotta Be Somebody","Nickelback",68,116,"post-grunge, rock","Rock","Dark Horse",2008-11-14,04:12,54,89,0,0,21,0,10,-5,C,4,2022-02-14,06T10fEzN8ZCcqzQZYA184,"Roadrunner Records",8B,NLA320888025
96,"Circus","Britney Spears",79,115,"pop","Pop","Circus (Deluxe Version)",2008-12-02,03:12,79,73,15,0,76,0,0,-5,F#/G♭ minor,4,2022-02-14,7jk7gqyEonmVVYahZN5zhW,"Jive",11A,USJI10801081
97,"Happy Ending","MIKA",64,96,"","","Life In Cartoon Motion",2007-02-05,04:33,56,44,55,0,31,0,20,-8,C♯/D♭,4,2022-02-14,0TzbmxnYrlMV6dEln2l9nb,"Casablanca Records/Island UK",3B,USC7R0600016
98,"Kids","MGMT",81,123,"indie","Pop, Rock","Oracular Spectacular",2007-12-14,05:02,45,93,0,0,17,0,30,-4,A,4,2022-02-14,1jJci4qxiYcOHhQR247rEU,"Red Ink/Columbia",11B,USSM10702135
99,"Clumsy","Fergie",0,184,"","","The Dutchess",2006-09-13,04:00,73,56,19,0,45,10,30,-4,D,4,2022-02-14,7tawDKBYV9059X92D6dr7R,"Will I Am / Fergie LP1",10B,USUM70609116
100,"It's Not My Time","3 Doors Down",62,128,"post-grunge","Rock","3 Doors Down",2008-01-01,04:01,53,93,0,0,28,0,10,-5,C,4,2022-02-14,3DelzIn0lPwX4PeOJk9zDF,"Universal (MT)",8B,USUM70803427
