#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
11,"Stay","Rihanna, Mikky Ekko",75,112,"","","Unapologetic (Deluxe)",2012-12-11,04:00,62,31,95,0,13,0,10,-10,A minor,4,2014-11-08,0GNI8K3VATWBABQFAzBAYe,"Def Jam Recordings",8A,USUM71214754
12,"Riptide","Vance Joy",0,102,"folk pop","Folk, Pop","God Loves You When You're Dancing",2013-03-22,03:24,49,74,44,0,53,0,10,-7,C♯/D♭,4,2014-11-08,5LwukQO2fCx35GUUN6d6NW,"Liberation Records",3B,AULI01385760
13,"Talk Dirty (feat. 2 Chainz)","Jason Derulo, 2 Chainz",72,100,"rap, southern hip hop","Hip Hop","Tattoos",2013-09-16,02:57,76,65,3,0,76,20,30,-7,F#/G♭,4,2014-11-08,5l3CML2OnzfNs5RfVgbcLt,"Beluga Heights/Warner Records",2B,USWB11302648
14,"Same Love (feat. Mary Lambert)","Macklemore & Ryan Lewis, Mary Lambert",0,85,"","","The Heist",2012-10-10,05:20,56,48,72,0,31,10,10,-9,G#/A♭,4,2014-11-08,6IFa4RUo2iM5L33Hkx82lr,"Macklemore",4B,GMM881200005
15,"Pompeii","Bastille",50,127,"","","Pompeii",2013-01-01,03:34,68,71,7,0,59,0,20,-6,A,4,2014-11-08,7Fw5i56my24ZBnGS7hFX2n,"Virgin Records",11B,GBAAA1200795
16,"Thrift Shop (feat. Wanz)","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",66,95,"g-funk","Hip Hop, R&B","Thrift Shop (feat. Wanz)",2013-01-14,03:55,78,53,6,0,66,20,0,-7,F#/G♭ minor,4,2014-11-08,1CmUZGtH29Kx36C1Hleqlz,"Macklemore",11A,GMM881200003
17,"When I Was Your Man","Bruno Mars",88,73,"","","Unorthodox Jukebox",2012-12-07,03:33,61,28,93,0,39,0,0,-9,C,4,2014-11-08,0nJW01T7XtvILxQgC5J7Wh,"Atlantic Records",8B,USAT21206701
18,"Beneath Your Beautiful (feat. Emeli Sandé)","Labrinth, Emeli Sandé",66,84,"","","Electronic Earth (Expanded Edition)",2012-04-02,04:31,56,52,23,0,24,0,10,-6,D,4,2014-11-08,2EcsgXlxz99UMDSPg5T8RF,"Syco Music UK",10B,GBHMU1200008
19,"Thank You","MKTO",28,126,"","","Thank You",2013-01-11,03:49,65,96,1,0,78,0,20,-4,B,4,2014-11-08,07ibEk4DOJuopGi3I36B4I,"Columbia/M2V",1B,USSM11204962
20,"Radioactive - Playback - Instrumental Version","Hit Music Group",0,134,"","","Radioactive",2013-06-07,02:54,51,36,0,87,8,0,10,-12,G,4,2014-11-08,0pOwcCtStoK6uN1x7pjWn7,"Prasky",9B,ATP691300054
21,"Ho Hey","The Lumineers",0,80,"folk pop, indie folk","Folk, Pop, Rock","The Lumineers",2012-06-22,02:43,68,47,77,0,37,0,0,-9,F,4,2014-11-08,1i5Q0S1MLBNUBTfV7nnBSA,"Inertia Music",7B,USDMG1260805
22,"Wrecking Ball","Miley Cyrus",80,120,"","","Bangerz (Deluxe Version)",2013-10-04,03:41,53,42,41,0,35,0,10,-6,F,4,2014-11-08,2vwlzO0Qp8kfEtzTsCXfyE,"RCA Records Label",7B,USRC11301214
23,"Let's Get Ridiculous","Redfoo",0,128,"","","Let's Get Ridiculous",2013-01-01,03:35,65,94,15,0,67,0,0,0,F minor,4,2014-11-08,1RDC0WTDUtjLqoO3C82JsQ,"Universal Music Group",4A,USUM71312055
24,"The Monster","Eminem, Rihanna",0,110,"rap, hip hop","Hip Hop","The Monster",2013-01-01,04:10,79,86,5,0,60,0,0,-4,A,4,2014-11-08,6ilfuI7O1vUfKf4TQ9fJRb,"Universal Music Group",11B,USUM71314082
25,"Lanterns - Single Version","Birds Of Tokyo",29,168,"","","Lanterns",2012-01-01,03:56,41,69,23,3,30,0,10,-7,C,4,2014-11-08,5T7uKM64Yq3wG8wQyXQAtq,"Capitol Records",8B,AUYO01200100
26,"Summertime Sadness","Lana Del Rey",58,112,"","","Born To Die (Deluxe Version)",2012-01-01,04:24,56,65,5,0,22,0,10,-7,C♯/D♭ minor,4,2014-11-08,33CeM8NI7tfrNgciVOFMoo,"Polydor Records",12A,GBUM71111565
27,"Scream & Shout","will.i.am, Britney Spears",1,130,"pop","Pop","Scream & Shout",2012-01-01,04:44,79,62,6,0,47,0,10,-7,C,4,2014-11-08,7n6ibfsRHhCb1Ccl9Fg2CZ,"Universal Music Group",8B,USUM71215597
28,"Hey Brother","Avicii",3,125,"edm","Electronic","True",2013-01-01,04:15,55,78,3,0,46,0,0,-5,G minor,4,2014-11-08,3zKST4nk4QJE77oLjUZ0Ng,"Universal Music Group",6A,CH3131340084
29,"Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit","Lana Del Rey, Cedric Gervais, Carlos Cid",32,126,"edm","Electronic","Young And Beautiful [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix Radio Edit)",2013-10-29,03:47,55,87,4,0,42,0,40,-5,B minor,4,2014-11-08,3cg2Hduob1KxRe4N56rhuc,"Polydor Records",10A,GBUM71305235
30,"We Can't Stop","Miley Cyrus",80,80,"","","Bangerz (Deluxe Version)",2013-10-04,03:51,61,62,1,0,48,0,30,-6,C♯/D♭ minor,4,2014-11-08,2y4lAQpi5VTNLu2ldeTdUH,"RCA Records Label",12A,USRC11300686
31,"Timber","Pitbull, Kesha",54,130,"","","Timber",2013-10-07,03:24,59,97,4,0,83,10,10,-4,B,4,2014-11-08,1zHlj4dQ8ZAtrayhuDDmkY,"Mr.305/Polo Grounds Music/RCA Records",1B,USRC11301695
32,"I Need Your Love (feat. Ellie Goulding)","Calvin Harris, Ellie Goulding",75,125,"edm","Electronic","18 Months",2012-10-29,03:54,70,87,41,0,58,0,20,-5,G#/A♭,4,2014-11-08,05SBRd4fXgn8FX7bf8BCAE,"Columbia",4B,GBARL1201390
33,"Acapella","Karmin",29,170,"","","Acapella",2013-07-09,03:18,67,63,14,0,40,10,10,-5,D,4,2014-11-08,0FhhskIAZ5JiNBh2sP7Aza,"Epic",10B,USSM11302997
34,"Burn","Ellie Goulding",0,85,"","","Burn",2013-01-01,03:51,31,78,26,0,28,0,10,-5,C♯/D♭,4,2014-11-08,6B8CAgQ38mWf7xTvFtC0BB,"Universal Music Group",3B,GBUM71303482
35,"Feel This Moment (feat. Christina Aguilera)","Pitbull, Christina Aguilera",34,136,"","","Global Warming (Deluxe Version)",2012-11-16,03:49,67,76,3,0,54,10,20,-4,G,4,2014-11-08,6zb3XRdAQvq93mxS4iGM9S,"Mr.305/Polo Grounds Music/RCA Records",9B,USRC11201328
36,"I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit","Avicii, Nicky Romero",2,128,"edm, big room, electro house, progressive house","Electronic","I Could Be The One [Avicii vs Nicky Romero]",2012-01-01,03:28,51,79,33,0,64,0,30,-4,F#/G♭ minor,4,2014-11-08,2bNrvWD9d5Zn9tS8XvcaMk,"Universal Music Group",11A,SEUM71201601
37,"Something I Need","OneRepublic",43,99,"soft pop","Pop","Native",2014-01-01,04:00,68,60,15,0,63,0,20,-7,G,4,2014-11-08,6t1F0FTlVHAw6kEe164SsL,"Mosley / Interscope",9B,USUM71301310
38,"Classic","MKTO",1,102,"","","MKTO",2014-00-00,02:55,72,79,4,0,76,10,10,-5,C♯/D♭,4,2014-11-08,2Dz8KeCYs9awlwUJStJlmh,"Columbia/M2V",3B,USSM11301446
39,"Resolution","Matt Corby",0,127,"","","Resolution",2013-01-01,04:16,52,57,5,0,15,0,10,-8,G,4,2014-11-08,4ls9aeJC8Nz5M18p4XN3WD,"Universal Music Ltd.",9B,AUUM71300654
40,"La La La","Naughty Boy, Sam Smith",69,125,"soft pop","Pop","La La La",2013-01-01,03:40,75,68,11,0,25,0,10,-4,F#/G♭ minor,4,2014-11-08,52gvlDnre9craz9dKGObp8,"Virgin Records Ltd",11A,GBAAA1300148
41,"I Love It (feat. Charli XCX)","Icona Pop, Charli xcx",75,126,"hyperpop, art pop","Pop, Electronic","THIS IS... ICONA POP",2013-08-23,02:37,71,91,1,0,82,0,10,-3,G#/A♭,4,2014-11-08,2U8NXPTXZWG2O0ye2sYRiH,"Record Company TEN/Big Beat/ATL",4B,SEWEE1200301
42,"Hello - Edited Version","Stafford Brothers, Lil Wayne, Christina Milian",0,123,"melbourne bounce, rap, hip hop","Hip Hop, Electronic","Hello",2012-01-01,03:27,65,86,27,0,49,0,80,-5,G,4,2014-11-08,12rpWvK6BjoR0l3t6DRbV9,"Universal Music Group",9B,USCM51200846
43,"On Top Of The World","Imagine Dragons",0,100,"","","Continued Silence EP",2012-01-01,03:10,66,93,11,0,73,10,10,-5,C,4,2014-11-08,441ERAG5YrbD6rPwaAXnvV,"Universal Music AS",8B,USUM71201073
44,"Hey Porsche","Nelly",0,116,"","","Hey Porsche",2013-02-15,03:29,72,82,15,0,95,0,60,-4,A,4,2014-11-08,3uuGbRzMsDI5RiKWKOjqWL,"Universal Music Ltd.",11B,USUM71300653
45,"Parachute","Timomatic",0,128,"","","Parachute",2013-06-05,03:40,71,85,3,0,73,0,30,-5,C minor,4,2014-11-08,2mwHXPl83bgvjdbYo7pvGe,"Sony Music Entertainment",5A,AUBM01300161
46,"Love Me Again","John Newman",6,126,"","","Love Me Again",2013-01-01,04:00,49,92,0,0,20,0,10,-3,D minor,4,2014-11-08,57PjISfyOyDcvTPipz16nf,"Universal Music Group",7A,GBUM71301538
47,"Mirrors","Justin Timberlake",83,77,"","","The 20/20 Experience (Deluxe Version)",2013-03-15,08:04,57,51,23,0,51,0,0,-7,F minor,4,2014-11-08,4rHZZAmHpZrA3iH5zx8frV,"RCA Records Label",4A,USRC11300059
48,"The Other Side","Jason Derulo",1,128,"","","The Other Side",2013-04-16,03:46,56,84,5,0,52,10,10,-4,A,4,2014-11-08,4CLZ3D2RCI5ZCfB51D6NwB,"Beluga Heights/Warner Bros.",11B,USWB11301002
49,"All of Me","John Legend",85,120,"soft pop, neo soul","R&B, Pop","Love In The Future (Expanded Edition)",2013-08-30,04:29,42,26,92,0,33,0,10,-7,G#/A♭,4,2014-11-08,3U4isOIWM3VvDubwSI3y7a,"G.O.O.D. Music/Columbia",4B,USSM11303954
50,"Like a Drum","Guy Sebastian",35,130,"","","Like a Drum",2013-10-28,03:02,68,84,0,0,80,0,20,-2,E,4,2014-11-08,0vFZSa3oYpWsi5Snh3nj0C,"Sony Music Entertainment",12B,AUBM01300560
51,"Still into You","Paramore",31,136,"pop punk, emo","Rock, Pop","Still into You",2013-03-14,03:36,60,92,1,0,77,0,0,-4,F,4,2014-11-08,4Gn0CLQ4TuxAsEMmKkBk9u,"Fueled By Ramen",7B,USAT21300012
52,"Holdin On","Flume",1,90,"future bass","Electronic","Flume",2012-12-21,02:34,43,44,17,0,22,10,10,-5,G#/A♭,4,2014-11-08,1CRFWfZEfLCs7pYDlXFYMJ,"Future Classic",4B,AUFF00500393
53,"Little Talks","Of Monsters and Men",0,103,"folk pop","Folk, Pop","Into The Woods",2011-00-00,04:27,48,77,2,0,43,0,20,-5,C♯/D♭,4,2014-11-08,27CxysprRCcgjEvFvZhbHS,"Of Monsters and Men",3B,USUM71119106
54,"One Way or Another (Teenage Kicks)","One Direction",64,162,"","","One Way Or Another (Teenage Kicks)",2013-02-17,02:37,49,87,3,0,41,0,50,-3,E minor,4,2014-11-08,3jZomvOBa5qfTo5HkqI1p5,"Syco Music",9A,GBHMU1300001
55,"I Knew You Were Trouble","Taylor Swift",0,154,"","","I Knew You Were Trouble.",2012-01-01,03:39,60,47,1,0,66,0,0,-7,F#/G♭,4,2014-11-08,21K6jcmZPktm7MftqfLfLg,"Universal Music Group",2B,USCJY1231039
56,"Bonfire Heart","James Blunt",68,118,"","","Moon Landing",2013-10-04,03:58,57,82,18,0,45,0,10,-6,C,4,2014-11-08,2N0volXQpwsvjDorTTxBAU,"Custard/Atlantic",8B,GBAHS1300301
57,"Clarity","Zedd, Foxes",1,128,"edm","Electronic","Clarity",2012-01-01,04:31,52,78,4,0,19,0,0,-3,G#/A♭,4,2014-11-08,0VGrgE7GbWaINRnh1bR4k9,"Universal Music Group",4B,USUM71210662
58,"Everybody","Justice Crew",0,128,"","","Everybody",2013-10-11,03:50,70,90,4,0,79,0,20,-3,F#/G♭ minor,4,2014-11-08,2aWcTjlKkG2s2nlFXkEfaO,"Sony Music Entertainment",11A,AUBM01300404
59,"Hold On, We're Going Home","Drake, Majid Jordan",0,100,"rap","Hip Hop","NOW R&B Vol. 1",2014-07-11,03:49,77,43,0,0,34,0,0,-8,F#/G♭ minor,4,2014-11-08,0KdjEiIpRjCKw6ZqpQ95Lj,"Universal Music Australia Pty. Ltd.",11A,USCM51300690
60,"Locked out of Heaven","Bruno Mars",88,144,"","","Unorthodox Jukebox",2012-12-07,03:53,73,70,5,0,87,0,30,-4,F,4,2014-11-08,3w3y8KPTfNeOKPiqUTakBh,"Atlantic Records",7B,USAT21203287
61,"Harlem Shake","Baauer",0,138,"edm trap","Electronic, Hip Hop","Harlem Shake",2012-00-00,03:16,45,79,1,0,28,0,40,-5,C,4,2014-11-08,2eP6GhdRE1Ydnw2uXzo7q8,"Mad Decent",8B,USZ4V1200043
62,"#thatPOWER","will.i.am, Justin Bieber",1,128,"","","#thatPOWER",2013-01-01,04:40,79,60,0,0,40,0,0,-6,F#/G♭ minor,4,2014-11-08,6LuHcIZmMG5LU2hiqxscNb,"Universal Music Group",11A,USUM71302526
63,"Get Up (Rattle) [feat. Far East Movement]","Bingo Players",0,128,"big room","Electronic","Get Up (Rattle)",2013-01-21,02:46,80,99,2,0,72,0,30,-3,G,4,2014-11-08,2o1snIISD13qYK7JiFFIR8,"onelove",9B,NLC281211931
64,"Dear Darlin'","Olly Murs",0,124,"","","Right Place Right Time",2012-11-23,03:26,51,83,1,0,34,0,10,-5,B minor,4,2014-11-08,1dABxUeyaNyq7RbKbT3ndo,"Epic",10A,GBARL1201982
65,"Don't You Worry Child - Radio Edit","Swedish House Mafia, John Martin",82,129,"edm","Electronic","Don't You Worry Child",2012-09-14,03:32,61,84,11,0,44,0,10,-3,B minor,4,2014-11-08,2V65y3PX4DkRhy1djlxd9p,"Pophouse Entertainment Group",10A,GBAAA1200728
66,"You","Nathaniel",0,102,"","","You",2013-09-27,03:22,61,82,13,0,37,0,10,-4,A#/B♭ minor,4,2014-11-08,1oPrWybQ8k0WNdleONTioQ,"DNA Songs/Sony Music Entertainment",3A,AUBM01300377
67,"Rude","MAGIC!",64,144,"","","Rude",2013-10-11,03:44,74,81,4,0,90,0,30,-4,C♯/D♭,4,2014-11-08,3tCwjWLicbjsMCvXhN0WOE,"Latium Records/RCA Records",3B,CAV161300016
68,"Diamonds","Rihanna",0,92,"","","Diamonds",2012-09-27,03:45,55,67,0,0,37,0,10,-6,B minor,4,2014-11-08,1mwt9hzaH7idmC5UCoOUkz,"Universal Music Group",10A,USUM71211793
69,"Troublemaker (feat. Flo Rida)","Olly Murs, Flo Rida",0,106,"","","Right Place Right Time",2012-11-23,03:05,76,86,2,0,97,0,10,-4,C minor,4,2014-11-08,4jOtC832PyIXlCVPRElfQu,"Epic",5A,GBARL1201891
70,"Everybody Talks","Neon Trees",78,155,"","","Picture Show",2012-01-01,02:57,47,92,0,0,72,0,30,-4,G#/A♭,4,2014-11-08,2iUmqdfGZcHIhS3b9E9EWq,"Mercury Records",4B,USUM71119189
71,"Wild - No Rap Edit","Jessie J",0,129,"","","The Wild EP",2013-01-01,03:28,77,86,0,0,45,10,0,-6,B minor,4,2014-11-08,6WTJNIVmn6e6iZVO8m9e33,"Universal Music Group",10A,USUM71308287
72,"Tennis Court","Lorde",0,90,"","","Tennis Court",2013-01-01,03:18,76,55,2,0,40,0,20,-9,C,4,2014-11-08,2v38YLdDpheg1gOX94DcBs,"Universal Music Australia Pty. Ltd.",8B,NZUM71300023
73,"Borrow My Heart","Taylor Henderson",0,123,"","","Borrow My Heart",2013-11-01,03:32,57,72,12,0,70,0,50,-5,B,4,2014-11-08,0Pl5FfxswzjbEyRv8OQHL1,"Sony Music Entertainment",1B,AUBM01300573
74,"Waiting All Night (feat. Ella Eyre)","Rudimental, Ella Eyre",47,175,"","","Waiting All Night",2013-04-12,04:52,54,73,0,1,28,0,40,-5,F#/G♭ minor,4,2014-11-08,666elemQTQGi8xbjAAdIgB,"Asylum",11A,GBAHS1200493
75,"Change Your Life","Little Mix",0,160,"","","DNA: The Deluxe Edition",2012-00-00,03:21,51,76,8,0,36,0,30,-4,F#/G♭ minor,4,2014-11-08,4QN7nPeo5KDAM6HiRI0NJU,"Syco Music",11A,GBHMU1200275
76,"Can't Believe It (feat. Pitbull)","Flo Rida, Pitbull",56,124,"","","Can't Believe It (feat. Pitbull)",2013-07-29,03:43,75,83,2,0,64,0,0,-5,A,4,2014-11-08,1kxyZ2SpflM1ogD0B5hgfX,"Poe Boy/Atlantic",11B,USAT21301864
77,"Trumpets","Jason Derulo",66,82,"","","Tattoos",2013-09-16,03:37,63,70,56,0,64,20,10,-5,C,4,2014-11-08,6jizk5lOUnfpaZXYMdfeC6,"Beluga Heights/Warner Records",8B,USWB11303249
78,"Love Is Easy - Dougie Style","McFly",20,152,"","","Love Is Easy (Dougie Style)",2012-01-01,03:44,68,67,13,0,89,0,0,-7,B,4,2014-11-08,3i6CkmgLprauHUIAg5ZDXt,"Universal-Island Records Ltd.",1B,GBUM71207839
79,"True Love (feat. Lily Allen)","P!nk, Lily Allen",67,192,"","","The Truth About Love",2012-09-18,03:50,45,83,0,0,57,30,10,-5,A,4,2014-11-08,1QNqrsNQ1JVLEwncov3lEY,"RCA Records Label",11B,USRC11200787
80,"Treasure","Bruno Mars",80,116,"","","Unorthodox Jukebox",2012-12-07,02:58,87,69,4,0,94,0,30,-5,F minor,4,2014-11-08,55h7vJchibLdUkxdlX3fK7,"Atlantic Records",4A,USAT21206909
81,"#Beautiful","Mariah Carey, Miguel",0,107,"christmas, r&b","Pop, R&B","#Beautiful",2013-07-18,03:22,67,73,50,0,45,0,20,-7,E,4,2014-11-08,7EdM7TwvlDqwQLUs6DBJkW,"Universal Music Group",12B,USUM71305567
82,"Berzerk","Eminem",1,95,"rap, hip hop","Hip Hop","Berzerk",2013-01-01,03:58,73,87,3,0,67,30,20,-4,D,4,2014-11-08,3dkKXwgAmYTf2TwYds2E12,"Aftermath",10B,USUM71311375
83,"Warrior","Havana Brown",0,140,"","","Warrior",2013-01-01,03:46,76,54,4,0,19,0,30,-7,B minor,4,2014-11-08,53KmqHPNbgziMAKoHzeSeo,"Universal Music Australia Pty. Ltd.",10A,AUUM71301159
84,"Story of My Life","One Direction",84,121,"","","Midnight Memories (Deluxe)",2013-11-25,04:05,60,66,23,0,29,0,10,-6,D#/E♭,4,2014-11-08,4nVBt6MZDDP6tRVdQTgxJg,"Syco Music",5B,GBHMU1300210
85,"This Is What It Feels Like - Extended Mix","Armin van Buuren, Trevor Guthrie",13,130,"trance, progressive trance, progressive house, electronica","Electronic","This Is What It Feels Like (Remixes)",2013-04-29,05:16,67,65,5,0,11,0,60,-6,G#/A♭,4,2014-11-08,3ziN33IaWKy1tXpGDJzUlB,"Armind",4B,NLF711303292
86,"Titanium (feat. Sia)","David Guetta, Sia",83,126,"edm","Electronic","Nothing but the Beat (Ultimate Edition)",2012-12-07,04:05,60,79,7,15,30,10,10,-4,C minor,4,2014-11-08,0TDLuuLlV54CkRRUOahJb4,"Parlophone (France)",5A,GB28K1100036
87,"Let Me Down Easy","Sheppard",0,145,"","","Sheppard - EP",2012-08-28,03:51,60,59,20,0,30,0,10,-6,A,4,2014-11-08,7dtd0R7R99Q7GDjYFWbT3d,"Empire Of Song",11B,USA2P1225549
88,"We Own It (Fast & Furious)","2 Chainz, Wiz Khalifa",62,172,"rap, southern hip hop","Hip Hop","Fast & Furious 6",2013-01-01,03:47,56,90,5,0,56,40,0,-5,G#/A♭,4,2014-11-08,5DD9jE8Z3LvpVn2TxknJyX,"Def Jam/Universal Pictures",4B,USUM71305173
89,"Global Concepts","Robert DeLong",0,108,"","","Global Concepts",2012-12-03,04:38,73,80,36,0,66,20,30,-4,E minor,4,2014-11-08,6TWezDt5piKJEbQC8GxQYa,"Liberator Music",9A,USYAH1200404
90,"Gangnam Style (강남스타일)","PSY",0,132,"k-pop","Pop","Gangnam Style (강남스타일)",2012-01-01,03:39,73,94,0,0,76,20,0,-3,B minor,4,2014-11-08,1R2SZUOGJqqBiLuvwKOT2Y,"Universal Music Group",10A,USUM71210283
91,"Pop a Bottle (Fill Me Up)","Jessica Mauboy",39,126,"","","Beautiful",2013-10-04,03:44,72,87,4,0,92,0,30,-3,A,4,2014-11-08,2CTKQHWHseuShgYEzsVnhI,"Sony Music Entertainment",11B,AUBM01300378
92,"Happy (from  Despicable Me 2 )","DJ Alpin",0,160,"","","Happy (from  Despicable Me 2 )",2014-04-10,03:51,68,88,47,0,74,0,50,-6,C♯/D♭,4,2014-11-08,6N278NM1AHbby1epCbRAkj,"PP-Records",3B,ATL331413003
93,"Applause","Lady Gaga",0,140,"art pop, pop","Pop","Applause",2013-08-12,03:32,67,77,3,0,69,0,10,-4,G minor,4,2014-11-08,5I9Py57H8vqanuNhUVcLHN,"Universal Music Group",6A,USUM71310271
94,"Next to Me","Emeli Sandé",0,95,"","","Our Version of Events",2012-00-00,03:16,66,80,9,0,34,0,10,-5,G minor,4,2014-11-08,6WgJ7YPLjNUVzic3NRag8p,"Virgin",6A,GBAAA1200003
95,"I Will Wait - Live From Red Rocks, Colorado","Mumford & Sons",20,134,"folk, indie folk, folk rock","Folk, Rock","The Road To Red Rocks Live",2012-01-01,04:45,28,74,0,0,24,0,90,-5,C,4,2014-11-08,1s8QdMG1eBrzwzqSAFnJGc,"Dew Process",8B,GBUM71207070
96,"Fall Down","will.i.am, Miley Cyrus",0,127,"","","#willpower (Deluxe)",2013-01-01,05:07,61,62,1,0,31,0,10,-5,C minor,4,2014-11-08,1ZiTsTAco85t77WNqMISDd,"Universal Music Group",5A,USUM71302529
97,"Best Song Ever","One Direction",40,118,"","","Best Song Ever (From THIS IS US)",2013-07-22,03:22,65,88,3,0,56,0,0,-3,C♯/D♭,4,2014-11-08,4qrSd9NMui1V19MEnIAhj7,"Syco Music",3B,GBHMU1300102
98,"Bom Bom - Radio Edit","Sam And The Womp",53,125,"","","Bom Bom",2012-08-17,02:54,76,93,2,0,80,20,10,-4,C,4,2014-11-08,0d5f6gzzW1Pgx9uJsLrSDP,"Big Beat Records/Atlantic",8B,GBAHT1200388
99,"The Fox (What Does the Fox Say?)","Ylvis",64,128,"","","The Fox (What Does the Fox Say?)",2013-09-02,03:33,70,87,11,0,55,0,10,-4,F#/G♭,4,2014-11-08,5HOpkTTVcmZHnthgyxrIL8,"WM Norway",2B,NOAGW1300374
100,"Marry Me","Jason Derulo",62,105,"","","Tattoos",2013-09-16,03:45,57,63,3,0,23,0,10,-6,G,4,2014-11-08,142rTdgKhe55q9LdSU4cYF,"Beluga Heights/Warner Records",9B,USWB11303186
