#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
33,"Tonight (I'm Lovin' You)","Enrique Iglesias, Ludacris, DJ Frank E",0,126,"latin pop, latin, southern hip hop","Latin, Pop, Hip Hop","Tonight (I'm Lovin' You)",2010-01-01,03:51,67,87,3,0,29,0,10,-5,F minor,4,2014-01-07,4xhNVEZRg9X6HZYp1lapvk,"Universal Music Group",4A,GBUM71029655
34,"Don't Wanna Go Home","Jason Derulo",25,122,"","","Don't Wanna Go Home",2011-05-20,03:26,67,81,2,0,64,0,10,-5,D minor,4,2014-01-07,4jx64GUcjOIKl6Rdc0gXRB,"Beluga Heights/Warner Records",7A,USWB11101043
35,"Champagne Showers","LMFAO, Natalia Kills",54,130,"","","Sorry For Party Rocking",2011-01-01,04:24,60,84,0,0,41,30,60,-4,G minor,4,2014-01-07,4NGikVnR4wpcB79gZE7tgg,"Will I Am / A&M",6A,USUM71108376
36,"You Make Me Feel... (feat. Sabi)","Cobra Starship, Sabi",58,132,"","","You Make Me Feel... (feat. Sabi)",2011-05-10,03:35,67,86,2,0,75,0,0,-3,G minor,4,2014-01-07,5FeuH4LtGxDWkSkhRG47QT,"Decaydance/Fueled By Ramen",6A,USAT21100959
37,"Coming Home","Diddy - Dirty Money, Skylar Grey",0,168,"","","Last Train To Paris (Deluxe)",2010-01-01,03:58,35,82,16,0,25,20,20,-2,G,4,2014-01-07,47hs3xNT3iOGvgmC4eXBAi,"Universal Music Group",9B,USUM71027542
38,"Bounce (feat. Kelis) - Radio Edit","Calvin Harris, Kelis",60,128,"edm","Electronic","18 Months",2012-10-29,03:42,78,96,3,49,76,0,60,-2,D minor,4,2014-01-07,36cmM3MBMWWCFIiQ90U4J8,"Columbia",7A,GBARL1100468
39,"The Edge Of Glory","Lady Gaga",1,128,"art pop, pop","Pop","The Edge Of Glory",2011-01-01,05:20,59,76,0,2,38,0,10,-6,A,4,2014-01-07,1VpoMzYjmoQMOflZMGTZN3,"Universal Music AS",11B,USUM71106458
40,"We Run The Night","Havana Brown",0,127,"","","We Run The Night",2011-01-01,03:36,72,84,8,0,61,0,0,-5,A minor,4,2014-01-07,1HNqRyGSw1uIRu6VNPqQwF,"Universal Music",8A,AUUM71100295
41,"Cheers (Drink To That)","Rihanna",0,80,"","","Loud",2010-11-16,04:21,58,90,2,0,71,0,30,-4,A,4,2014-01-07,5Xl4jZQFPGElFil9HDkb04,"Universal Music AS",11B,USUM71026595
42,"Without You (feat. Usher)","David Guetta, USHER",78,128,"edm, r&b","Electronic, R&B","Nothing but the Beat (Ultimate Edition)",2012-12-07,03:28,61,61,23,0,40,0,10,-4,D,4,2014-01-07,3UN6cIn3VIyg0z1LCuFSum,"Parlophone (France)",10B,GB28K1100030
43,"Feel So Close - Radio Edit","Calvin Harris",81,128,"edm","Electronic","18 Months",2012-10-29,03:26,71,92,0,1,92,0,20,-3,G,4,2014-01-07,1gihuPhrLraKYrJMAEONyc,"Columbia",9B,GBARL1100748
44,"Tonight Tonight","Hot Chelle Rae",67,100,"","","Whatever",2011-11-25,03:20,69,78,8,0,81,10,10,-5,E,4,2014-01-07,2i0AUcEnsDm3dsqLrFWUCq,"RCA Records Label",12B,USJI11100019
45,"Own This Club","Marvin Priest",23,125,"","","Own This Club",2011-01-01,03:21,76,81,20,0,85,10,20,-4,A#/B♭,4,2014-01-07,4yTxLXptbB5S9xJ6COp5g5,"Universal Music Australia Pty. Ltd.",6B,AUUM71100059
46,"Mr. Know It All","Kelly Clarkson",48,96,"christmas","Pop","Stronger (Deluxe Version)",2011-10-24,03:52,68,81,3,0,44,0,0,-5,F,4,2014-01-07,7CHIJREUYyM7vndBQE6iMy,"RCA Records Label",7B,GBCTA1100219
47,"Who's That Girl (feat. Eve)","Guy Sebastian, Eve",59,127,"","","Twenty Ten",2010-11-19,03:40,77,85,8,0,53,0,10,-4,C,4,2014-01-07,7mlGufYKRiJEO2dglocn6o,"Sony Music Entertainment",8B,AUBM01000482
48,"What The Hell - Instrumental","Avril Lavigne",0,150,"","","What The Hell",2011-01-10,03:38,59,90,0,90,96,0,10,-5,D,4,2014-01-07,00vVTv22JNroBk4a7z6LIS,"Epic",10B,USRC11000931
49,"Set Fire to the Rain","Adele",1,108,"soft pop","Pop","21",2011-01-19,04:02,60,67,0,0,45,0,10,-4,D minor,4,2014-01-07,5PKWUDfQFtc5qqo8cs1gQp,"XL Recordings",7A,GBBKS1000348
50,"Beautiful People (feat. Benny Benassi)","Chris Brown, Benny Benassi",0,128,"r&b, electro house","Electronic, R&B","F.A.M.E. (Deluxe Version)",2011-04-04,03:46,42,81,7,1,55,10,0,-5,F minor,4,2014-01-07,2eqSXs0g5E7ydQqLcT58Lr,"Jive",4A,USJI11100070
51,"The Show Goes On","Lupe Fiasco",37,143,"","","The Show Goes On",2010-10-25,04:00,60,91,2,0,63,10,10,-3,G,4,2014-01-07,5Zn66o8UqjE1e5CtOtM3co,"1st & 15th/Atlantic",9B,USAT21002369
52,"Inescapable - Youngboyz Mix","Jessica Mauboy",22,129,"","","Inescapable",2011-07-18,03:35,74,83,0,0,59,0,10,-4,G#/A♭,4,2014-01-07,1RJoCvKMhwLOXG1CSuctjs,"Sony Music Entertainment",4B,AUBM01100222
53,"Domino - UK Radio Edit","Jessie J",0,127,"","","The Workout Mix - London 2012",2012-07-23,03:19,77,53,1,0,87,0,0,-5,G,4,2014-01-07,3c87BV8WvvxRTTgMAhcT1k,"Universal International Music B.V.",9B,USUM71200047
54,"Paradise","Coldplay",84,140,"","","Mylo Xyloto",2011-10-24,04:38,45,59,5,0,21,0,0,-7,F,4,2014-01-07,6nek1Nin9q48AVZcWs9e9D,"Parlophone UK",7B,GBAYE1101143
55,"Where Them Girls At (feat. Nicki Minaj & Flo Rida)","David Guetta, Nicki Minaj, Flo Rida",0,130,"edm","Electronic","Where Them Girls At (feat. Nicki Minaj & Flo Rida)",2011-04-29,03:14,67,88,6,0,55,0,20,-3,D#/E♭,4,2014-01-07,7xV6oF0LMnrXKEs6JrWQXf,"Parlophone France",5B,FRZID1100110
56,"Hangover","Taio Cruz, Flo Rida",0,128,"","","Hangover",2011-01-01,04:04,60,89,1,0,64,0,10,-3,C minor,4,2014-01-07,0FRelX0g1nNDFt6nvtiakE,"Universal Music Group",5A,GBUM71108687
57,"More - Billionaire Remix","USHER, Billionaire",32,128,"r&b, post-grunge","Rock, R&B","More",2010-11-22,05:25,70,91,1,0,86,0,10,-4,E minor,4,2014-01-07,36zPkcOZWpt8cRZmTEWYPv,"LaFace Records",9A,USLF21000104
58,"Who's That Chick? (feat. Rihanna)","David Guetta, Rihanna",48,128,"edm","Electronic","Who's That Chick?",2010-12-06,03:21,68,60,0,0,93,10,0,-5,B minor,4,2014-01-07,3FrX3mx8qq7SZX2NYbzDoj,"Parlophone (France)",10A,FRZID1000700
59,"Dedication To My Ex (Miss That) - Album Version (Edited)","Lloyd, André 3000, Lil Wayne",0,119,"r&b, rap, hip hop","Hip Hop, R&B","Dedication To My Ex (Miss That)",2011-01-01,03:56,82,80,2,0,91,0,10,-4,C,4,2014-01-07,0vyDncW7tj7iuMzyqQpom5,"Universal Music Australia Pty. Ltd.",8B,USUM71109714
60,"Jet Lag - feat. Natasha Bedingfield","Simple Plan, Natasha Bedingfield",0,145,"pop punk, punk, emo","Rock, Pop","Jet Lag (feat. Natasha Bedingfield)",2011-04-26,03:24,54,96,0,0,69,0,10,-3,B,4,2014-01-07,38zAcnBRcJHk1CPRf6J7jk,"Atlantic Records",1B,USAT21100854
61,"California King Bed","Rihanna",0,170,"","","Loud",2010-11-16,04:11,46,61,21,0,32,0,0,-4,G,4,2014-01-07,2k7Q44K4zK3Sgkwgg4YmPB,"Universal Music AS",9B,USUM71026619
62,"Rain Over Me (feat. Marc Anthony)","Pitbull, Marc Anthony",76,128,"salsa, merengue, bachata, latin, latin pop","Latin, Pop","Planet Pit (Deluxe Version)",2011-06-17,03:51,61,91,0,0,29,0,70,-2,C,4,2014-01-07,2cZrrQMjB63c0iIugYH9zS,"Mr.305/Polo Grounds Music/J Records",8B,USJAY1100071
63,"I Need A Doctor","Dr. Dre, Eminem, Skylar Grey",1,156,"old school hip hop, g-funk, gangster rap, west coast hip hop, hip hop, rap","Hip Hop, R&B","I Need A Doctor",2011-02-01,04:43,59,93,10,0,45,40,30,-4,D#/E♭,4,2014-01-07,1aUT4xl8iiYNr6emik4qTB,"Universal Music Group",5B,USUM71029031
64,"I Need a Dollar - Zinc Remix","Aloe Blacc",0,127,"","","Good Things - Deluxe Edition",2011-10-21,05:48,81,70,1,0,77,0,0,-5,F#/G♭ minor,4,2014-01-07,71yU7FmmdR6O1fG1xDfCv1,"Sony Music Entertainment",11A,GBARL1100256
65,"Just The Way You Are","Bruno Mars",0,109,"","","Just The Way You Are",2010-07-20,03:40,64,84,2,0,43,0,0,-5,F,4,2014-01-07,24lMtPOCzP5g4hrg3NklLa,"Elektra (NEK)",7B,USAT21001269
66,"Turn Around (5,4,3,2,1)","Flo Rida",64,128,"","","Only One Flo (Part 1)",2010-11-24,03:21,70,84,1,0,83,0,30,-6,F#/G♭,4,2014-01-07,6Uj8ru7TNLDIelbuQ8eBd6,"Poe Boy/Atlantic",2B,USAT21002298
67,"I Just Had Sex - Edited Version","The Lonely Island, Akon",0,168,"comedy","Pop","I Just Had Sex (Edited Version)",2010-01-01,02:48,62,76,2,0,83,10,10,-5,F#/G♭,4,2014-01-07,6AqNpQbWeNdjcpFP4WTvWR,"Universal Music Ltd.",2B,USUM71029713
68,"Lighters (In the Style of Bad Meets Evill) - Karaoke","Karaoke Hits Band",1,180,"","","Lighters (In the style of Bad meets evil feat Bruno Mars) (Karaoke)",2011-07-27,04:58,54,54,41,86,15,0,10,-13,C,4,2014-01-07,1W1Cw3P85Lpq1VxQqJVyis,"Magenta",8B,ARG991012061
69,"What Makes You Beautiful","One Direction",84,125,"","","Up All Night",2012-05-25,03:19,73,79,1,0,89,0,0,-2,E,4,2014-01-07,4cluDES4hQEUhmXj6TXkSo,"Syco Music UK",12B,GBHMU1100018
70,"The Time (Dirty Bit)","Black Eyed Peas",0,128,"","","The Time (Dirty Bit)",2010-01-01,05:08,82,75,7,0,49,0,10,-8,F#/G♭ minor,4,2014-01-07,34q1KaLX8h73xE06xPBmNB,"Universal Music Ltd.",11A,USUM71026190
71,"Till The World Ends - Alex Suarez Club Remix","Britney Spears, Alex Suarez",24,132,"pop","Pop","B In The Mix, The Remixes Vol 2",2011-10-07,05:19,76,55,0,0,41,0,10,-4,C minor,4,2014-01-07,4VQ6M0XBMHSOGSLHstlOz0,"Jive",5A,USJI11100186
72,"Nobody's Perfect","Jessie J",52,163,"","","Who You Are (Platinum Edition)",2011-01-01,04:19,58,88,0,0,66,20,60,-3,G minor,4,2014-01-07,1mj5HO7KEAopJDRZXRnESe,"Lava Music/Republic Records",6A,USUM71100947
73,"Hello","Martin Solveig, Dragonette",1,128,"french house","Electronic","Smash",2011-01-01,04:41,67,93,3,1,46,0,0,-4,D#/E♭,4,2014-01-07,2pKdeTspc5If91jL1v203P,"Ministry Of Sound",5B,FR2PA1000020
74,"Only Girl (In The World)","Rihanna",0,126,"","","Only Girl (In The World)",2010-09-10,03:55,77,74,5,0,69,0,0,-3,B minor,4,2014-01-07,3YJlTDtUXu1sGh8lunblkG,"Universal Music Group",10A,USUM71023200
75,"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg, Wiz Khalifa, Bruno Mars",72,95,"g-funk, west coast hip hop, gangster rap, hip hop, old school hip hop, rap","Hip Hop, R&B","Young, Wild & Free (feat. Bruno Mars)",2011-10-21,03:27,55,65,9,0,55,20,10,-7,C,4,2014-01-07,3FNy4yzOhHhFBeA5p4ofoq,"Rostrum/Atlantic",8B,USAT21102233
76,"Don't Worry Be Happy","Guy Sebastian",0,125,"","","Armageddon",2012-10-15,04:29,70,80,0,0,80,0,0,-3,F minor,4,2014-01-07,7uUMd6zu3nz1EcMn21ns1P,"Sony Music Entertainment",4A,AUBM01200280
77,"Blow - Deconstructed Mix","Kesha",0,109,"","","Deconstructed (EP)",2013-00-00,03:10,55,33,22,0,7,0,0,-10,A minor,4,2014-01-07,4pErN8vJHIuP2nqB2TvUqu,"Kemosabe Records/RCA Records",8A,USRC11201380
78,"Right There","Nicole Scherzinger, 50 Cent",0,95,"east coast hip hop, old school hip hop","Hip Hop","Right There",2011-01-01,04:22,76,80,15,0,58,20,30,-4,G,4,2014-01-07,7LhkiVxDteZGwekVtYFqrG,"Universal Music Group",9B,USUM71106610
79,"Cinema (Skrillex Remix) [feat. Gary Go]","Benny Benassi",0,145,"electro house","Electronic","Cinema (feat. Gary Go)",2011-05-20,05:07,64,99,1,1,37,10,0,-4,F#/G♭ minor,4,2014-01-07,22OEutiG239e70rPkINd7c,"Liberator Music",11A,USUS11000977
80,"Don't Hold Your Breath","Nicole Scherzinger",26,111,"","","Don't Hold Your Breath (UK Version)",2011-01-01,03:18,66,84,1,0,67,0,10,-5,F minor,4,2014-01-07,6De3rSBc6FC1EdpC0pRRwd,"Nicole Scherzinger Solo",4A,USUM71029856
81,"Dynamite","Taio Cruz",0,120,"","","Rokstarr (International Version)",2010-05-28,03:23,75,80,0,0,82,0,0,-3,E,4,2014-01-07,0bg6otrW5gxNnlCqrCrXyd,"Universal Music Ltd.",12B,GBUM71003721
82,"Changed The Way You Kiss Me - Radio Edit","Example",16,127,"","","#hits",2012-01-01,03:13,56,81,1,0,21,0,0,-4,E minor,4,2014-01-07,50kvXOs4yIQo28ZmF6WZ3n,"Hussle",9A,GBCEN1100336
83,"Who Dat Girl (feat. Akon)","Flo Rida, Akon",60,125,"","","Only One Flo (Part 1)",2010-11-24,03:20,72,62,1,0,63,0,0,-4,C♯/D♭,4,2014-01-07,7z73ehYAn9O1XP9XlCqVtd,"Poe Boy/Atlantic",3B,USAT21002400
84,"Jumpstart","These Kids Wear Crowns",34,144,"","","Jumpstart",2011-00-00,03:28,57,96,0,0,86,0,20,-4,A,4,2014-01-07,57SpKmvGL4vlme4qxVoMzk,"EMI Music Canada",11B,CAEZ11100034
85,"Friday To Sunday","Justice Crew",0,126,"","","Friday To Sunday",2010-12-17,03:12,65,99,6,0,60,0,10,-4,G minor,4,2014-01-07,7GZ5lWqONRabYPdUO234aC,"Sony Music Entertainment",6A,AUBM01000540
86,"Raise Your Glass","P!nk",7,122,"","","Raise Your Glass",2010-10-06,03:23,70,70,1,0,63,0,0,-5,G,4,2014-01-07,12lZTPlXwUtrQuhEty6098,"LaFace Records",9B,USLF21000090
87,"It Will Rain","Bruno Mars",41,150,"","","The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack)",2011-11-04,04:17,58,84,34,0,48,0,0,-7,D,4,2014-01-07,7L90qWedLcA3188xOku316,"Chop Shop/Atlantic",10B,USAT21102075
88,"Loud","Stan Walker",14,122,"nz reggae","Reggae","Loud",2011-05-04,03:25,53,85,1,0,52,10,0,-4,G#/A♭ minor,4,2014-01-07,7gSgnZDkF5vrrPSQq28wtB,"Sony Music Entertainment",1A,AUBM01100212
89,"Little Bad Girl (feat. Taio Cruz & Ludacris)","David Guetta, Ludacris, Taio Cruz",38,127,"edm, southern hip hop","Electronic, Hip Hop","Little Bad Girl (feat.Taio Cruz & Ludacris)",2011-06-28,03:12,67,83,1,0,65,0,30,-3,B minor,4,2014-01-07,6tsMC7YCLcQxr16O77fkoX,"Parlophone (France)",10A,GB28K1100020
90,"Best Thing I Never Had","Beyoncé",32,99,"","","4",2011-06-24,04:13,55,65,14,0,30,0,0,-4,F#/G♭,4,2014-01-07,5OrX4PR74Ttezdj5soO1BV,"Parkwood Entertainment/Columbia",2B,USSM11102904
91,"Breathing","Jason Derulo",19,128,"","","Future History",2011-09-16,03:54,56,81,1,0,62,0,30,-4,A#/B♭ minor,4,2014-01-07,4C2zfbyIuWAfkSOZJ9fMmR,"Beluga Heights/Warner Records",3A,USWB11102509
92,"Last Night","Ian Carey, Bobby Anthony, Snoop Dogg",0,128,"g-funk, west coast hip hop, gangster rap, hip hop, old school hip hop, rap","Hip Hop, R&B","So Fresh: Hits Of Autumn 2011",2011-01-01,03:10,74,97,10,0,89,0,20,-5,A,4,2014-01-07,5JoI6ERq5bkkF35v8NP5bQ,"Universal Music Australia Pty. Ltd.",11B,NLC281110113
93,"Run the World (Girls)","Beyoncé",70,127,"","","4",2011-06-24,03:56,73,90,0,0,76,10,30,-4,C,4,2014-01-07,1uXbwHHfgsXcUKfSZw5ZJ0,"Parkwood Entertainment/Columbia",8B,USSM11102447
94,"Mr. Saxobeat - Radio Edit","Alexandra Stan",0,127,"europop","Pop","Mr. Saxobeat",2011-01-01,03:15,72,93,3,0,78,0,10,-4,E minor,4,2014-01-07,7jaSSARL6ZLVuD4NePLHlo,"Ministry Of Sound",9A,ROCRP1002864
95,"From The Music","The Potbelleez",0,128,"","","Destination Now",2011-01-01,03:11,55,64,0,0,48,0,30,-5,G minor,4,2014-01-07,2IQIamD6WUEpsBDM8lp9Wl,"Universal Music Australia Pty. Ltd.",6A,AUVC01107110
96,"Take Over Control","AFROJACK, Eva Simons",0,130,"edm, big room","Electronic","Take Over Control",2010-01-01,03:28,72,81,24,0,65,10,0,-3,C minor,4,2014-01-07,24ATpf896KofEEDCd13myS,"Universal Music Australia Pty. Ltd.",5A,NLC281010987
97,"Hold It Against Me","Britney Spears",0,133,"pop","Pop","Hold It Against Me",2011-01-11,03:49,65,72,1,0,40,0,0,-5,C minor,4,2014-01-07,6CnuehRR8GVXJfzCs25GX9,"Jive",5A,USJI11000320
98,"Love On Top","Beyoncé",73,94,"","","4",2011-06-24,04:27,65,75,8,0,65,0,60,-5,C,4,2014-01-07,1z6WtY7X4HQJvzxC4UgkSf,"Parkwood Entertainment/Columbia",8B,USSM11102908
99,"All Of The Lights","Kanye West",2,142,"rap","Hip Hop","My Beautiful Dark Twisted Fantasy",2010-01-01,04:59,55,80,9,0,25,0,10,-3,C♯/D♭,4,2014-01-07,1XvHiCTd0MDb16S8bQNl74,"Universal Music Group",3B,USUM71027273
100,"We R Who We R","Kesha",0,120,"","","We R Who We R",2010-10-22,03:24,74,82,1,1,71,0,10,-5,G#/A♭,4,2014-01-07,5jaz6aiRknA63NIYWdbr2O,"RCA Records Label",4B,USRC11000838
