#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
12,"Ho Hey","The Lumineers",50,80,"folk pop, indie folk","Folk, Pop, Rock","The Lumineers (Deluxe Edition)",2013-08-20,02:43,69,47,79,0,35,0,0,-9,C,4,2024-08-11,62I2nBlAxqZMrPQgrAg8nk,"Dualtone Music Group",8B,USDMG1260805
13,"Stay","Rihanna, Mikky Ekko",67,112,"","","Unapologetic (Deluxe)",2012-12-11,04:00,62,31,95,0,13,0,10,-10,A minor,4,2019-07-15,1dEy9Pl81QopSxNsPxXQxv,"Def Jam Recordings",8A,USUM71214754
14,"Get Lucky (feat. Pharrell Williams and Nile Rodgers)","Daft Punk, Pharrell Williams, Nile Rodgers",77,116,"french house, electronic, electro","Electronic","Random Access Memories",2013-05-20,06:09,81,79,4,0,86,0,0,-9,F#/G♭ minor,4,2024-08-11,69kOkLUCkxIZYexIgSG8rq,"Columbia",11A,USQX91300108
15,"Royals","Lorde",80,85,"","","Pure Heroine",2013-09-27,03:10,67,43,12,0,34,10,10,-10,G,4,2019-07-15,2dLLR6qlu5UJ5gk0dKz0h3,"Universal Music New Zealand Limited",9B,NZUM71200031
16,"I Knew You Were Trouble.","Taylor Swift",73,77,"","","Red",2012-10-22,03:37,62,47,0,0,68,0,0,-7,D#/E♭ minor,4,2019-07-15,72jCZdH0Lhg93z6Z4hBjgj,"Taylor Swift",2A,USCJY1231039
17,"We Can't Stop","Miley Cyrus",80,80,"","","Bangerz (Deluxe Version)",2013-10-04,03:51,61,62,1,0,48,0,30,-6,C♯/D♭ minor,4,2019-07-15,2y4lAQpi5VTNLu2ldeTdUH,"RCA Records Label",12A,USRC11300686
18,"Wrecking Ball","Miley Cyrus",80,120,"","","Bangerz (Deluxe Version)",2013-10-04,03:41,53,42,41,0,35,0,10,-6,F,4,2019-07-15,2vwlzO0Qp8kfEtzTsCXfyE,"RCA Records Label",7B,USRC11301214
19,"Wake Me Up","Avicii",85,124,"edm","Electronic","True",2013-09-16,04:07,53,78,0,0,64,0,10,-6,D,4,2024-08-11,0nrRP2bk19rLc0orkWPQk2,"Pophouse Entertainment Group",10B,SEUM71301326
20,"Suit & Tie (feat. JAY-Z)","Justin Timberlake, JAY-Z",68,102,"hip hop, east coast hip hop, rap","Hip Hop","The 20/20 Experience (Deluxe Version)",2013-03-15,05:26,80,60,10,0,36,20,10,-4,B minor,4,2019-07-15,6vt0I1cw1YmAIKDJvHVIM5,"RCA Records Label",10A,USRC11300004
21,"Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version","Anna Kendrick",61,130,"children's music","Folk, Pop","Ultimate Pitch Perfect (Original Motion Picture Soundtrack)",2015-02-10,02:08,88,46,5,0,80,0,0,-9,C,4,2019-07-15,6mH3qVIeOsnQIAho5eWwhH,"Ultimate Pitch Perfect",8B,USUM71303519
22,"Holy Grail","JAY-Z, Justin Timberlake",64,145,"hip hop, east coast hip hop, rap","Hip Hop","Magna Carta... Holy Grail",2013-07-04,05:38,68,53,6,0,16,0,20,-7,D minor,4,2024-08-11,37jTPJgwCCmIGMPB45jrPV,"Roc Nation / Jay-Z",7A,QMJMT1300025
23,"Scream & Shout","will.i.am, Britney Spears",79,130,"pop","Pop","#willpower",2013-01-01,04:43,77,69,2,0,50,0,10,-7,F,4,2019-07-15,2iJuuzV8P9Yz0VSurttIV5,"Interscope",7B,USUM71215597
24,"Clarity","Zedd, Foxes",36,128,"edm","Electronic","Clarity (Deluxe)",2012-00-00,04:31,51,78,4,0,18,0,0,-3,G#/A♭,4,2024-08-12,5JEyMbmqdPeD7FlyLv3fGp,"Interscope",4B,USUM71210662
25,"Sail","AWOLNATION",75,119,"","","Megalithic Symphony",2011-03-15,04:19,83,44,44,62,27,0,10,-10,C♯/D♭,4,2024-08-11,7ueP5u2qkdZbIPN2YA6LR0,"Red Bull Records",3B,USP6L1000053
26,"Don't You Worry Child - Radio Edit","Swedish House Mafia, John Martin",82,129,"edm","Electronic","Don't You Worry Child",2012-09-14,03:32,61,84,11,0,44,0,10,-3,B minor,4,2019-07-15,2V65y3PX4DkRhy1djlxd9p,"Pophouse Entertainment Group",10A,GBAAA1200728
27,"Diamonds","Rihanna",54,92,"","","Unapologetic (Deluxe)",2012-12-11,03:45,56,71,0,0,40,0,10,-5,B minor,4,2024-08-11,7Kt59L2ZZGtOnIhvMwzG6f,"Def Jam Recordings",10A,USUM71211793
28,"I Love It (feat. Charli XCX)","Icona Pop, Charli xcx",75,126,"hyperpop, art pop","Pop, Electronic","THIS IS... ICONA POP",2013-08-23,02:37,71,91,1,0,82,0,10,-3,G#/A♭,4,2024-08-11,6HZ9VeI5IRFCNQLXhpF4bq,"Record Company TEN/Big Beat/ATL",4B,SEWEE1200301
29,"Safe And Sound","Capital Cities",13,118,"","","In A Tidal Wave Of Mystery (Deluxe Edition)",2013-00-00,03:12,66,82,0,0,77,0,10,-5,C,5,2019-07-15,6Z8R6UsFuGXGtiIxiD8ISb,"Capital Cities",8B,USCA21203108
30,"Treasure","Bruno Mars",80,116,"","","Unorthodox Jukebox",2012-12-07,02:58,87,69,4,0,94,0,30,-5,F minor,4,2019-07-15,55h7vJchibLdUkxdlX3fK7,"Atlantic Records",4A,USAT21206909
31,"The Way","Ariana Grande, Mac Miller",71,82,"pop","Pop","Yours Truly",2013-01-01,03:47,65,88,29,0,86,10,0,-3,F minor,4,2024-08-11,06EL94D0TA27Ik0Ke5usbj,"Universal Records",4A,USUM71302939
32,"Started From the Bottom","Drake",64,86,"rap","Hip Hop","Nothing Was The Same (Deluxe)",2013-01-01,02:54,79,52,3,0,56,10,10,-8,G#/A♭,4,2024-08-11,3dgQqOiQ9fCKVhNOedd2lf,"Cash Money Records/Young Money Ent./Universal Rec.",4B,USCM51300064
33,"Come & Get It","Selena Gomez",70,80,"","","Stars Dance (Bonus Track Version)",2013-01-01,03:51,55,79,1,0,57,0,0,-4,G minor,4,2024-08-11,6LoQHIo74tOzQ8EsLEkhgF,"Hollywood Records",6A,USHR11334422
34,"Hold On, We're Going Home","Drake, Majid Jordan",76,100,"rap","Hip Hop","Nothing Was The Same (Deluxe)",2013-01-01,03:47,77,41,0,0,29,10,0,-7,F#/G♭ minor,4,2024-08-11,6jdOi5U5LBzQrc4c1VT983,"Cash Money Records/Young Money Ent./Universal Rec.",11A,USCM51300762
35,"Daylight","Maroon 5",51,120,"pop","Pop","Overexposed (Deluxe)",2012-01-01,03:45,66,67,0,0,35,0,20,-6,D,4,2019-07-15,3cvNxYnBgh6ystYLC6NQTT,"Interscope Records*",10B,USUM71204771
36,"Feel This Moment (feat. Christina Aguilera)","Pitbull, Christina Aguilera",80,136,"","","Global Warming: Meltdown (Deluxe Version)",2012-00-00,03:49,67,76,4,0,54,10,30,-4,G,4,2019-07-15,0Hf4aIJpsN4Os2f0y0VqWl,"Mr.305/Polo Grounds Music/RCA Records",9B,USRC11201328
37,"Applause","Lady Gaga",78,140,"art pop, pop","Pop","ARTPOP",2013-11-11,03:32,67,78,3,0,74,0,10,-4,G minor,4,2024-08-11,5ka2ajep9OAvU5Sgduhiex,"Interscope",6A,USUM71310271
38,"One More Night","Maroon 5",74,93,"pop","Pop","Overexposed (Deluxe)",2012-01-01,03:39,72,82,4,0,61,0,0,-3,F minor,4,2019-07-15,4XNrMwGx1SqP01sqkGTDmo,"Interscope Records*",4A,USUM71203514
39,"Love Me","Lil Wayne, Drake, Future",86,125,"rap, hip hop","Hip Hop","I Am Not A Human Being II (Deluxe)",2013-01-01,04:15,67,63,1,0,50,0,0,-6,B,4,2024-08-11,2XHzzp1j4IfTNp1FTn7YFg,"CM/Republic",1B,USCM51300001
40,"My Songs Know What You Did In The Dark (Light Em Up)","Fall Out Boy",61,152,"emo, pop punk","Rock, Pop","Save Rock And Roll",2013-04-12,03:06,56,92,3,0,57,0,50,-4,A minor,4,2019-07-15,7s0lDK7y3XLmI7tcsRAbW0,"Island Records",8A,USUM71300299
41,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",75,96,"rap, southern hip hop, hip hop, west coast hip hop","Hip Hop","LONG.LIVE.A$AP (Deluxe Version)",2013-00-00,03:53,85,69,2,0,66,20,10,-7,C♯/D♭,4,2019-07-15,4X5f3vT8MRuXF68pfjNte5,"A$AP Worldwide/Polo Grounds Music/RCA Records",3B,USRC11201220
42,"Beauty And A Beat","Justin Bieber, Nicki Minaj",79,128,"","","Believe (Deluxe Edition)",2012-06-15,03:47,60,84,0,0,53,0,0,-5,C,4,2019-07-15,190jyVPHYjAqEaOGmMzdyk,"RBMG/Def Jam",8B,USUM71205367
43,"Same Love (feat. Mary Lambert)","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Mary Lambert",42,85,"","","The Heist (Deluxe Edition)",2012-10-09,05:20,62,48,72,0,31,10,10,-9,G#/A♭,4,2024-08-11,5Ln2Xz1YeO34uWhsjdY7bk,"Macklemore",4B,GMM881200005
44,"Sweet Nothing (feat. Florence Welch)","Calvin Harris, Florence Welch",77,128,"edm","Electronic","18 Months",2012-10-29,03:32,57,93,20,0,58,10,0,-4,G#/A♭ minor,4,2019-07-15,24LS4lQShWyixJ0ZrJXfJ5,"Columbia",1A,GBARL1201392
45,"Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix","Lana Del Rey, Cedric Gervais",74,126,"edm","Electronic","Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) [Cedric Gervais Remix]",2013-02-01,03:34,57,81,2,0,11,0,10,-6,C♯/D♭ minor,4,2019-07-15,6PUIzlqotEmPuBfjbwYWOB,"Polydor Records",12A,GBUM71304610
46,"Home","Phillip Phillips",70,121,"folk pop","Folk, Pop","The World From The Side Of The Moon",2012-01-01,03:30,61,83,3,0,33,0,10,-6,C,4,2019-07-15,1EAgPzRbK9YmdOESSMUm6P,"19 Recordings/Interscope",8B,QMTM61200272
47,"It's Time","Imagine Dragons",66,105,"","","Night Visions",2012-09-04,03:57,66,88,2,0,86,0,10,-5,D,4,2019-07-16,6BtmXhTJMM9sBTHeYYASGz,"Kid Ina Korner / Interscope",10B,USUM71200987
48,"Power Trip (feat. Miguel)","J. Cole, Miguel",79,100,"rap, r&b","R&B, Hip Hop","Born Sinner (Deluxe Version)",2013-06-18,04:01,67,61,32,0,48,20,40,-7,C♯/D♭,4,2024-08-11,2uwnP6tZVVmTovzX5ELooy,"Roc Nation LLC",3B,USQX91300310
49,"Girl On Fire (feat. Nicki Minaj) - Inferno Version","Alicia Keys, Nicki Minaj",54,93,"r&b, neo soul","R&B","Girl On Fire",2012-11-26,04:30,59,81,9,0,34,20,10,-6,A,4,2024-08-11,3XyMPyuWwHcGMvXeJY6Qt0,"RCA Records Label",11B,USRC11200924
50,"Heart Attack","Demi Lovato",80,174,"","","Demi",2013-01-01,03:30,50,79,7,0,50,10,20,-5,G#/A♭,4,2024-08-11,1V6gIisPpYqgFeWbMLI0bA,"Hollywood Records",4B,USHR11334249
51,"Love Somebody","Maroon 5",53,120,"pop","Pop","Overexposed (Deluxe)",2012-01-01,03:49,68,79,13,0,42,0,10,-6,C♯/D♭,4,2019-07-16,12tUCBq7V9qCF8qGOLpcnu,"Interscope Records*",3B,USUM71204774
52,"I Will Wait","Mumford & Sons",2,131,"folk, indie folk, folk rock","Folk, Rock","Babel (Deluxe Version)",2012-09-25,04:36,48,76,1,1,45,0,30,-5,C♯/D♭,4,2024-08-11,1fXiYSWmkKJfRKMegCkI11,"Glassnote Entertainment Group LLC",3B,GBUM71204769
53,"Try","P!nk",81,104,"","","The Truth About Love",2012-09-18,04:07,67,63,0,0,55,0,0,-7,D,4,2024-08-11,1jF7IL57ayN4Ity3jQqGu0,"RCA Records Label",10B,USRC11200785
54,"Wagon Wheel","Darius Rucker",78,148,"country","Country","True Believers",2013-01-01,04:58,54,66,46,0,58,0,10,-7,A,4,2019-07-16,3xdjjKMcMOFgo1eQrfbogM,"Capitol Records Nashville",11B,USCN11200248
55,"Gangnam Style (강남스타일)","PSY",75,132,"k-pop","Pop","Gangnam Style (강남스타일)",2012-01-01,03:39,73,94,0,0,75,20,0,-3,B minor,4,2019-07-16,03UrZgTINDqvnUMbbIMhql,"Silent Records/Universal Republic Records",10A,USUM71210283
56,"I Need Your Love (feat. Ellie Goulding)","Calvin Harris, Ellie Goulding",75,125,"edm","Electronic","18 Months",2012-10-29,03:54,70,87,41,0,58,0,20,-5,G#/A♭,4,2019-07-16,05SBRd4fXgn8FX7bf8BCAE,"Columbia",4B,GBARL1201390
57,"Die Young","Kesha",80,128,"","","Warrior (Expanded Edition)",2012-11-30,03:31,71,70,0,0,80,0,20,-5,C♯/D♭ minor,4,2024-08-11,7EQGXaVSyEDsCWKmUcfpLk,"Kemosabe Records/RCA Records",12A,USRC11201008
58,"Some Nights","fun.",69,108,"","","Some Nights",2012-02-14,04:37,67,74,2,0,39,0,0,-7,C,4,2019-07-16,67WTwafOMgegV6ABnBQxcE,"Fueled By Ramen",8B,USAT21104050
59,"Bad (feat. Tiara Thomas)","Wale, Tiara Thomas",58,114,"","","The Gifted",2013-06-25,04:15,87,64,2,0,28,0,10,-7,F#/G♭ minor,4,2024-08-11,19JoqD0UEmqnQ0ynmCAQwp,"MMG/Atlantic",11A,USAT21300143
60,"Boys 'Round Here (feat. Pistol Annies & Friends)","Blake Shelton, Pistol Annies",64,170,"country","Country","Based on a True Story... (Deluxe Edition)",2013-03-26,04:48,61,69,25,0,65,0,20,-6,D,4,2019-07-16,39FwE8edwuyiaa4PrGBkP7,"Warner Records",10B,USWB11300390
61,"Gone, Gone, Gone","Phillip Phillips",74,118,"folk pop","Folk, Pop","The World From The Side Of The Moon",2012-01-01,03:29,66,64,13,0,50,0,10,-6,F#/G♭,4,2019-07-16,56sxN1yKg1dgOZXBcAHkJG,"19 Recordings/Interscope",2B,QMTM61200406
62,"Demons","Imagine Dragons",72,90,"","","Night Visions",2012-09-04,02:55,50,71,19,0,42,0,30,-3,D#/E♭,4,2019-07-16,3LlAyCYU26dvFZBDUIMb7a,"Kid Ina Korner / Interscope",5B,USUM71201071
63,"Counting Stars","OneRepublic",18,122,"soft pop","Pop","Native",2014-01-01,04:17,66,71,7,0,47,0,10,-5,C♯/D♭ minor,4,2024-08-11,4TKaDARnB2ifwCMV4PSoW2,"Mosley / Interscope",12A,USUM71301306
64,"I Cry","Flo Rida",72,126,"","","Wild Ones",2012-06-22,03:43,69,82,1,0,76,0,30,-5,E minor,4,2019-07-16,4bZd0nRuX8HyjeXAUBczvm,"Poe Boy/Atlantic",9A,USAT21202584
65,"Little Talks","Of Monsters and Men",81,103,"folk pop","Folk, Pop","My Head Is An Animal",2012-01-01,04:26,46,76,2,0,42,0,10,-5,C♯/D♭,4,2019-07-16,2ihCaVdNZmnHZWt0fvAM7B,"Universal Records",3B,USUM71119106
66,"The Other Side","Jason Derulo",43,128,"","","Tattoos (Deluxe Edition)",2013-09-16,03:46,56,84,5,0,52,10,10,-4,A,4,2024-08-11,16Ewo7JVhuAUdEKozIQEgT,"Beluga Heights/Warner Records",11B,USWB11301002
67,"Berzerk","Eminem",43,95,"rap, hip hop","Hip Hop","The Marshall Mathers LP2",2013-01-01,03:58,74,87,2,0,67,30,20,-4,D,4,2019-07-16,2IJI9wQqrZlCIXv3439Ign,"Eminem Catalog PS",10B,USUM71311375
68,"Catch My Breath","Kelly Clarkson",38,124,"christmas","Pop","Greatest Hits - Chapter One",2012-11-16,04:10,69,92,2,0,49,0,0,-5,A,4,2024-08-11,7gar9J7OVfmOVPilkwWODC,"RCA Records Label",11B,GBCTA1200205
69,"Crash My Party","Luke Bryan",66,144,"country, acoustic country","Country, Folk","Crash My Party",2013-01-01,03:54,53,82,3,0,41,0,20,-4,G,4,2019-07-16,6GBUsjHfZuweYf5lQEz6mP,"Capitol Records Nashville",9B,USUM71303132
70,"Pour It Up","Rihanna",67,134,"","","Unapologetic (Deluxe)",2012-12-11,02:41,79,48,3,0,39,0,0,-9,D,4,2019-07-16,76VtA90NKurNqaQpV126Ue,"Def Jam Recordings",10B,USUM71214737
71,"22","Taylor Swift",57,104,"","","Red",2012-10-22,03:50,66,73,0,0,67,0,0,-7,G,4,2019-07-16,2ULNeSomDxVNmdDy8VxEBU,"Taylor Swift",9B,USCJY1231040
72,"I Want Crazy - Encore","Hunter Hayes",60,103,"country","Country","Hunter Hayes (Encore)",2011-00-00,03:56,56,88,5,0,56,0,10,-5,G#/A♭,4,2019-07-16,4FkgULes13bk2eHrsJg4q9,"Atlantic Records",4B,USAT21300728
73,"The Fox (What Does the Fox Say?)","Ylvis",64,128,"","","The Fox (What Does the Fox Say?)",2013-09-02,03:33,70,87,11,0,55,0,10,-4,F#/G♭,4,2019-07-16,5HOpkTTVcmZHnthgyxrIL8,"WM Norway",2B,NOAGW1300374
74,"Best Song Ever","One Direction",76,118,"","","Midnight Memories (Deluxe)",2013-11-25,03:20,65,88,2,0,49,0,0,-3,C♯/D♭,4,2024-08-11,5T7ZFtCcOgkpjxcuaeZbw0,"Syco Music",3B,GBHMU1300102
75,"The A Team","Ed Sheeran",55,85,"soft pop","Pop","+",2011-09-09,04:18,64,29,67,0,41,0,10,-10,A,4,2024-08-11,6wJhz2jABaX2oMChhGy39Y,"Atlantic Records UK",11B,GBAHS1100095
76,"Carry On","fun.",56,145,"","","Some Nights",2012-02-14,04:38,39,69,12,0,37,0,0,-6,F,5,2019-07-16,5xZjfKSfTooDP2rcAgjxlH,"Fueled By Ramen",7B,USAT21104051
77,"Highway Don't Care","Tim McGraw, Taylor Swift, Keith Urban",65,158,"country, classic country","Country","Two Lanes Of Freedom",2013-01-01,04:36,47,79,2,0,50,0,0,-5,D,4,2019-07-16,4wFUdSCer8bdQsrp1M90sa,"Big Machine Records, LLC",10B,USCJY1218027
78,"That's My Kind Of Night","Luke Bryan",71,110,"country, acoustic country","Country, Folk","Crash My Party",2013-01-01,03:10,66,75,6,0,90,0,10,-3,G,4,2019-07-16,5HGibWoxnkYSkl6mHmAlOE,"Capitol Records Nashville",9B,USUM71307711
79,"Swimming Pools (Drank)","Kendrick Lamar",82,74,"hip hop, west coast hip hop","Hip Hop","Swimming Pools (Drank)",2012-01-01,04:07,69,45,1,0,20,20,0,-6,G#/A♭,4,2019-07-16,6REbwUNlppTfcnV4d4ZoZi,"Aftermath",4B,USUM71207642
80,"Sure Be Cool If You Did","Blake Shelton",57,137,"country","Country","Based on a True Story... (Deluxe Edition)",2013-03-26,03:35,58,73,26,0,58,0,10,-5,B,4,2024-08-11,5yIiXdLRE85OBiQmCaUenq,"Warner Records",1B,USWB11203181
81,"#Beautiful","Mariah Carey, Miguel",43,214,"christmas, r&b","Pop, R&B","Me. I Am Mariah…The Elusive Chanteuse (Deluxe)",2014-05-23,03:19,44,76,32,0,43,10,30,-5,E,4,2019-07-16,3HdsPs5Yk4aeVHV3ozRTop,"Def Jam Recordings",12B,USUM71306669
82,"Troublemaker (feat. Flo Rida)","Olly Murs, Flo Rida",74,106,"","","Right Place Right Time (Expanded Edition)",2012-11-26,03:05,76,86,2,0,97,0,10,-4,C minor,4,2024-08-11,6s8nHXTJVqFjXE4yVZPDHR,"Epic",5A,GBARL1201891
83,"Body Party","Ciara",63,134,"","","Ciara",2013-07-05,03:54,58,58,1,0,12,0,60,-6,D,4,2024-08-11,0rFZaQ4crlGAzuCjWCQ2xu,"Epic",10B,USSM11301017
84,"Adorn","Miguel",70,179,"r&b","R&B","Kaleidoscope Dream",2012-09-28,03:13,63,58,5,0,24,10,10,-6,B minor,4,2024-08-11,25cUhiAod71TIQSNicOaW3,"ByStorm Entertainment/RCA Records",10A,USRC11200647
85,"Hall of Fame (feat. will.i.am)","The Script, will.i.am",80,85,"","","#3 Deluxe Version",2012-09-10,03:22,42,87,7,0,63,0,10,-4,A#/B♭,4,2019-07-16,7wMq5n8mYSKlQIGECKUgTX,"Epic/Phonogenic",6B,GBARL1201055
86,"Let Me Love You (Until You Learn To Love Yourself)","Ne-Yo",69,125,"","","R.E.D. (Deluxe Edition)",2012-01-01,04:11,66,68,25,0,25,0,30,-7,F,4,2019-07-16,4kte3OcW800TPvOVgrLLj8,"Island Def Jam/Motown",7B,USUM71207198
87,"U.O.E.N.O. (feat. Rick Ross, Future)","Rocko",61,187,"southern hip hop","Hip Hop","Gift Of Gab 2 (Deluxe Edition)",2013-03-05,04:20,42,64,42,0,65,30,30,-5,A#/B♭ minor,3,2024-08-11,0HFrCOmhCYXlv4NdEwRAuj,"Rocky Road Records",3A,USUYG1027104
88,"Next To Me","Emeli Sandé",42,95,"","","Our Version of Events",2012-01-01,03:16,67,81,9,0,38,0,10,-5,G minor,4,2019-07-16,3YG5boZCqRAnk1jXKhSu2M,"Virgin",6A,GBAAA1200003
89,"Mama's Broken Heart","Miranda Lambert",66,112,"country","Country","Four The Record",2011-11-01,02:57,77,81,28,0,75,0,10,-4,E minor,4,2019-07-16,2mXsZsJBThTaJXbNcg5QD4,"RCA Records Label Nashville",9A,USG4X1100017
90,"It Goes Like This","Thomas Rhett",64,168,"country, acoustic country, pop country","Country, Folk, Pop","It Goes Like This",2013-01-01,03:06,54,84,12,0,51,0,0,-6,B,4,2019-07-16,6GsAD8PgHxmEuIPTG8GP3M,"The Valory Music Co., LLC",1B,USLXJ1307035
91,"Bugatti","Ace Hood, Future, Rick Ross",61,130,"rap, southern hip hop","Hip Hop","Trials & Tribulations (Deluxe)",2013-01-01,04:29,60,59,2,0,7,0,10,-5,C♯/D♭,4,2024-08-11,08ljt6NCNAgewQaMya1URa,"We The Best Music/Cash Money Records",3B,USCM51300013
92,"Wanted","Hunter Hayes",63,170,"country","Country","Hunter Hayes (Encore)",2011-00-00,03:48,42,48,27,0,30,0,0,-8,C,4,2019-07-16,0p1BcEcYVO3uk4KDf3gzkY,"Atlantic Records",8B,USAT21101196
93,"Downtown","Lady A",59,170,"country, pop country","Country, Pop","Golden",2013-01-01,03:15,53,83,19,0,96,0,30,-5,A,4,2019-07-16,4kY7rYtE4OQkJNq22OIYRI,"Capitol Records Nashville",11B,USCN11300001
94,"Get Your Shine On","Florida Georgia Line",35,97,"country, pop country, acoustic country","Country, Folk, Pop","Here's To The Good Times...This Is How We Roll",2013-01-01,03:41,50,93,0,0,59,0,40,-5,C,4,2024-08-11,1VbSWmbNomKxSCCx81ZmZR,"Big Machine Label Group",8B,USUM71208066
95,"#thatPOWER","will.i.am, Justin Bieber",57,128,"","","#willpower",2013-01-01,04:39,80,61,0,0,40,0,0,-6,F#/G♭ minor,4,2019-07-16,37qlkp5VImuuYcXZI6aiam,"Interscope",11A,USUM71302526
96,"Brave","Sara Bareilles",66,185,"","","The Blessed Unrest",2013-07-16,03:40,55,84,1,0,76,0,0,-4,A#/B♭ minor,4,2019-07-16,6Uy6K3KdmUdAfelUp0SeXn,"Epic",3A,USSM11301638
97,"Let Her Go","Passenger",74,75,"folk pop","Folk, Pop","All The Little Lights",2012-08-28,04:12,48,55,37,0,24,0,10,-7,G,4,2024-08-11,1KxwZYyzWNyZSRyErj2ojT,"Nettwerk Music Group",9B,GBMQN1200012
98,"Runnin' Outta Moonlight","Randy Houser",64,172,"country, acoustic country","Country, Folk","How Country Feels",2013-01-22,03:13,53,80,4,0,77,0,0,-4,D,4,2024-08-11,4vlJejZrcujj0nSCqIBeWn,"Stoney Creek Records",10B,US58E1200344
99,"I'm Different","2 Chainz",52,98,"rap, southern hip hop","Hip Hop","Based On A T.R.U. Story (Deluxe)",2012-01-01,03:27,94,70,5,0,70,0,0,-5,A#/B♭,4,2019-07-16,6J5sxraPPZ4b0CVOGAgpXj,"Def Jam Recordings",6B,USUM71208020
100,"Still into You","Paramore",82,136,"pop punk, emo","Rock, Pop","Paramore",2013-04-05,03:36,60,92,1,0,77,0,0,-4,F,4,2019-07-16,1yjY7rpaAQvKwpdUliHx0d,"Fueled By Ramen",7B,USAT21300012
