Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3qDqy9EhrRhfAqhx8VMldD,"Faça O Que Eu Digo","Bons Momentos","Exaltasamba",2001-01-01,200493,30,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:20Z,"pagode,samba","EMI Brazil",0.725,0.904,11,-7.891,0,0.0861,0.328,0,0.266,0.864,169.773,4
spotify:track:4BggEwLhGfrbrl7JBhC8EC,"Butterfly","The Gift Of Game","Crazy Town",2000-12-15,216733,78,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:20Z,"rap rock,nu metal","Columbia",0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4
spotify:track:69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1","Survivor","Destiny's Child",2001-05-01,221133,64,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:20Z,"","Columbia",0.73,0.602,6,-3.782,0,0.206,0.362,0.00000369,0.169,0.927,97.954,4
spotify:track:6r9vc927Uc4qq3Zc0LpO60,"Dormi na praça","O melhor de Bruno e Marrone","Bruno & Marrone;Continental",2001,208133,38,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:21Z,"sertanejo,sertanejo tradicional,sertanejo universitário,brega","WM Brazil",0.591,0.595,5,-8.82,1,0.0291,0.419,0.0000215,0.213,0.749,156.345,4
spotify:track:1SjK3fJFkEGuvGpwFvg3y9,"Ando Meio Desligado","Ruido Rosa","Pato Fu",2001-03-29,208973,42,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:21Z,"brazilian rock,brazilian pop,mpb","Plug",0.618,0.661,5,-8.097,0,0.0356,0.0621,0.00000515,0.363,0.614,143.129,4
spotify:track:0KQx6HOpJueiSkztcS0r7D,"Fallin'","Songs In A Minor","Alicia Keys",2001-06-05,210200,79,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:21Z,"r&b,neo soul","J Records",0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,3
spotify:track:0VaMFkBz3QsRAuaek4jYR5,"Reggae do Manero - Ao Vivo | Acústico","Acústico - Ao Vivo","Raimundos",2017-04-28,325024,46,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:21Z,"brazilian rock,mpb,brazilian pop","Som Livre",0.708,0.809,10,-4.129,0,0.0611,0.178,0.00000162,0.368,0.625,134.053,4
spotify:track:6ldwfK0yWgTAlmIfuQkTYN,"I'm a Slave 4 U","Britney (Digital Deluxe Version)","Britney Spears",2001-10-31,203600,73,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:34Z,"pop","Jive",0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,4
spotify:track:0Sjm8LQ8ZiFnS6hOLBQ9UI,"O Amor Não Deixa (Love Won'T Let Me)","Wanessa Camargo","Wanessa Camargo",2000-12-28,225026,45,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:34Z,"brazilian pop","RCA Records Label",0.582,0.655,5,-7.21,1,0.0336,0.109,0,0.256,0.736,149.982,4
spotify:track:1fgvJXlcZ7uIddMpqsqw0L,"Love Don't Cost a Thing","J.Lo","Jennifer Lopez",2001-01-23,221226,66,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:34Z,"","Epic",0.786,0.842,4,-5.115,0,0.0707,0.00305,0.00000354,0.473,0.685,97.577,4
spotify:track:3pANwjrypucSkTOQdSFbEK,"Amor de Carnaval - Ao Vivo","Acústico - Ao Vivo","Bruno & Marrone",2001-06-21,184240,65,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:34Z,"sertanejo,sertanejo tradicional,sertanejo universitário","RCA Records Label",0.549,0.738,9,-5.362,1,0.0307,0.388,0.00000149,0.821,0.521,149.624,4
spotify:track:3BPxLKbjj6THgtMauKoYM7,"O Amor Faz","Sandy & Júnior","Sandy e Junior",2001-01-01,262120,45,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:35Z,"brazilian pop,mpb,lullaby","Universal Music Ltda.",0.445,0.697,9,-5.184,1,0.0368,0.456,0.00000891,0.0742,0.4,182.168,4
spotify:track:4IYmPoIkOpsCmo3buDNWpJ,"Apenas Mais uma de Amor - Ao Vivo","Lulu Santos Toca + Lulu Ao Vivo","Lulu Santos",2015-04-14,266560,36,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:35Z,"mpb,brazilian rock,brazilian pop","Sony Music Entertainment",0.268,0.441,5,-15.183,1,0.0348,0.22,0.0083,0.966,0.359,83.858,4
spotify:track:7tYZbAPb7p9mkzvkGNveq4,"Nosso Xote","Planeta Forró","Bicho de Pé",2003-03-31,218106,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:35Z,"forró tradicional,forró","Deckdisc",0.614,0.464,10,-7.12,1,0.043,0.577,0,0.359,0.719,144.645,4
spotify:track:3uCg5JVHl2E6i8gFJxUjsp,"Xote Dos Milagres","Deixa Entrar...","Falamansa",2000,266440,64,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:35Z,"forró,forró tradicional","Deckdisc",0.645,0.471,11,-9.192,0,0.0401,0.271,0,0.152,0.767,79.125,4
spotify:track:6GOb5OnmhfPpCfs2p38l36,"Crying at the Discoteque - Radio Edit","Queer As Folk","Alcazar",2001-04-17,230626,47,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:35Z,"eurodance,europop","RCA Victor",0.695,0.949,9,-3.838,0,0.0417,0.0273,0,0.0727,0.963,138.042,4
spotify:track:5mUJl57JbqJHRljdeNEEEm,"Tua Cara","Vavá","Vavá",2001-09-17,257493,37,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:48Z,"pagode,samba","Columbia",0.443,0.826,2,-4.26,1,0.0989,0.401,0,0.255,0.578,135.337,4
spotify:track:3y4LxiYMgDl4RethdzpmNe,"Breathe","Breathe","Faith Hill",1999-11-09,250546,66,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:48Z,"country","Warner Records",0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859,4
spotify:track:1Ir1eEvT6jzLX59y7CcGHf,"O Amor e Eu","Seguir em Frente","Rick & Renner",2018-09-21,260458,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:49Z,"sertanejo tradicional,sertanejo","Radar Records",0.612,0.327,8,-8.53,1,0.0469,0.884,0,0.11,0.525,76.622,4
spotify:track:5YlNQhCbklTdZufMChlN91,"Cerol Na Mão/Entra E Sai","Bonde Do Tigrão","Bonde do Tigrão",2001-05-14,204160,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:49Z,"axé,funk melody,brazilian funk,funk carioca","Columbia",0.939,0.914,6,-3.255,0,0.0728,0.0413,0.0000642,0.0525,0.575,126.798,4
spotify:track:7DOtIhTTpPZyjvbO509hSC,"Don't Tell Me","Music","Madonna",2000-09-19,280973,45,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:49Z,"","Warner Records/Maverick",0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,4
spotify:track:6MLsahMK3VvH9NUwXOktdS,"I'm Real (feat. Ja Rule) - Murder Remix","J.Lo","Jennifer Lopez;Ja Rule",2001-01-23,262133,66,true,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:50Z,"east coast hip hop","Epic",0.708,0.587,11,-7.93,0,0.151,0.273,0,0.0718,0.554,83.46,4
spotify:track:2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever","Laundry Service","Shakira",2001-11-13,196160,78,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:50Z,"latin pop","Epic",0.794,0.832,1,-4.862,0,0.0407,0.237,0.0000114,0.203,0.871,107.657,4
spotify:track:7CQInxs6ddfmGTZzZxGhfZ,"Seus beijos","Quando o Coração Se Apaixona","Daniel",2000,275320,28,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:50Z,"sertanejo tradicional,sertanejo","WM Brazil",0.584,0.72,4,-4.577,1,0.0477,0.699,0,0.281,0.697,152.285,4
spotify:track:1I7Wdy1EqoukGudODDZOTs,"Eternamente","Desafio","Belo",2000-01-01,265333,54,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:50Z,"pagode,samba","EMI Brazil",0.533,0.543,9,-7.471,1,0.0359,0.639,0,0.234,0.124,129.328,4
spotify:track:4ILX2CDYdkqIqiVsIDE0Yy,"Quando O Sol Bater Na Janela Do Teu Quarto","As Quatro Estações","Legião Urbana",1989,193733,60,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:51Z,"brazilian rock,mpb,brazilian pop","EMI Brazil",0.56,0.589,2,-14.25,1,0.0289,0.000694,0.0119,0.0531,0.746,133.692,4
spotify:track:7adDwlHWhWSO5h1adBxvph,"Necessidade (Necesidad)","É Por Amor","Alexandre Pires",2001-06-22,342240,40,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:51Z,"pagode,samba","RCA Records Label",0.529,0.54,7,-8.101,1,0.0295,0.165,0,0.045,0.257,144.04,4
spotify:track:0DcvmLFZe76hTuK8bgvoT5,"Milk and Toast and Honey","The Ballad Hits","Roxette",2002-11-04,244920,32,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:51Z,"swedish pop","Parlophone Sweden",0.635,0.715,1,-4.245,1,0.0349,0.0517,0,0.0574,0.744,141.414,4
spotify:track:4iihDHIoKZdOeOW1kFDUtR,"Jaded","Just Push Play","Aerosmith",2001-03-05,214333,1,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:52Z,"classic rock,rock","Columbia",0.517,0.89,9,-4.033,1,0.0539,0.005,0.0000147,0.0824,0.632,118.009,4
spotify:track:6rQcK4xOzePDdrTg7Yv6d6,"What It Feels Like for a Girl","Music","Madonna",2000-09-19,283893,40,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:10:52Z,"","Warner Records/Maverick",0.67,0.627,8,-9.497,1,0.0478,0.201,0.00161,0.154,0.582,104.988,4
spotify:track:2cK62gM9EfeQbegZr9sgbf,"O Baile Todo","Bonde Do Tigrão","Bonde do Tigrão",2001-05-14,207133,56,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:05Z,"axé,funk melody,brazilian funk,funk carioca","Columbia",0.95,0.913,6,-3.203,1,0.0591,0.206,0.00000892,0.0992,0.838,129.348,4
spotify:track:3l4K8pMXn8ieca06dtW7jy,"Mais um Na Multidão","Fundamental - Erasmo Carlos","Erasmo Carlos;Marisa Monte",2013,226533,38,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:05Z,"mpb,brazilian rock,nova mpb","Deckdisc",0.622,0.578,8,-8.857,1,0.0273,0.294,0.000217,0.109,0.383,90.241,4
spotify:track:6xCmcvlvtv4KHzGQQsnLM6,"Quando O Coração Se Apaixona","Raízes","Daniel",2010-04-10,215840,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:05Z,"sertanejo tradicional,sertanejo","Som Livre",0.464,0.938,11,-4.135,1,0.0834,0.489,0,0.991,0.668,163.995,4
spotify:track:4Y3LkL71vaovrZypglxrX3,"Groovejet (If This Ain't Love) - Spiller's Radio Edit","Groovejet (If This Ain't Love) [2-85031]","Spiller",2001,226093,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:06Z,"disco house","Atlantic Records",0.736,0.817,9,-6.534,0,0.0465,0.000505,0.00389,0.341,0.672,123.057,4
spotify:track:1mBaOJ4OPDqJBMp0luG7Ej,"A Lenda","As Quatro Estações (Ao Vivo)","Sandy e Junior",2000-01-01,271333,55,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:06Z,"brazilian pop,mpb,lullaby","Universal Music Ltda.",0.573,0.612,8,-5.392,1,0.0323,0.508,0,0.154,0.261,160.258,4
spotify:track:7lVZefXe06kseVftpzBexT,"Frio Da Solidão","Inseparáveis","Chitãozinho & Xororó;Roupa Nova",2001-01-01,252533,51,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:06Z,"sertanejo tradicional,sertanejo,agronejo,mpb,brazilian pop,brazilian rock","Universal Music Ltda.",0.565,0.548,7,-10.377,1,0.0359,0.31,0,0.318,0.328,139.682,4
spotify:track:1Lhwn4PqeGpM4LTVUowW76,"You Rock My World","Invincible","Michael Jackson",2001-10-29,338946,77,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:06Z,"","Epic",0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95,4
spotify:track:6KEy4N4q1myXuJrVmGk2om,"Todas as Coisas do Mundo","Maxximum - Leonardo","Leonardo",2005-08-08,195160,10,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:07Z,"sertanejo tradicional,sertanejo","Columbia",0.39,0.533,9,-6.491,0,0.028,0.744,0,0.104,0.513,129.026,4
spotify:track:7eEzD2vVwGcthpInHm6pYA,"Primavera (Ao Vivo)","Celebrar (Ao Vivo)","Maurício Manieri",2012-12-17,192306,34,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:07Z,"mpb,brazilian pop","Mauricio Manieri Produções",0.349,0.729,5,-4.689,1,0.0306,0.103,0,0.826,0.535,81.704,4
spotify:track:5Ta3rNX8fUyknPOBDguKwC,"Pra Você Eu Digo Sim","Aqui, Ali, Em Qualquer Lugar","Rita Lee",2006-09-11,160466,42,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:07Z,"mpb,brazilian rock","Deckdisc",0.607,0.223,11,-14.951,1,0.0309,0.856,0.00115,0.115,0.42,107.612,4
spotify:track:27nWXZabRz8HhHLtDfcOS2,"Beijando","Sambalove - Pra Sambar a Dois","Gamação",2012-06-12,226626,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:19Z,"pagode,samba","Deckdisc",0.489,0.779,5,-6.231,1,0.0401,0.293,0,0.16,0.493,152.235,4
spotify:track:6uzaV3rt27utaOmDkWCYqh,"Paisagem de Amor","Entidade Urbana","Fernanda Abreu",2000-08-12,368146,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:20Z,"samba,mpb,brazilian pop,brazilian rock","EMI Music Brasil Ltda.",0.602,0.337,2,-14.696,0,0.0575,0.411,0.000333,0.382,0.332,147.58,4
spotify:track:6b37xrsNCWYIUphFBazqD6,"Me Gustas Tu","Próxima Estación: Esperanza","Manu Chao",2001-06-01,239986,80,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:20Z,"latin alternative","Radio Bemba",0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,4
spotify:track:7FWuzwapuKHTEyDJIcQOw3,"Stutter (feat. Mystikal) - Double Take Remix","My Name Is Joe","Joe;Mystikal;Allen Gordon",2000-04-18,213026,55,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:20Z,"r&b,quiet storm,southern hip hop,crunk,gangster rap,country blues","Jive",0.767,0.759,6,-6.516,1,0.117,0.0513,0,0.31,0.677,89.989,4
spotify:track:5xQ7CgmLSs1z8ULyiGjx06,"Múmias - Ao Vivo","Biquini Cavadão Ao Vivo - Me Leve Sem Destino","Biquini Cavadão",2014-12-09,241986,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:21Z,"brazilian rock,brazilian pop,mpb,pop rock","Sony Music Entertainment",0.523,0.901,4,-5.988,0,0.0438,0.0457,0.0000161,0.922,0.311,90.058,4
spotify:track:0wqOReZDnrefefEsrIGeR4,"Hanging By A Moment","No Name Face","Lifehouse",2000,216066,70,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:21Z,"post-grunge","Geffen",0.541,0.864,1,-4.915,1,0.0357,0.00118,0,0.0896,0.435,124.557,4
spotify:track:7yMiX7n9SBvadzox8T5jzT,"Clint Eastwood","Gorillaz","Gorillaz;Del The Funky Homosapien",2001,340920,75,true,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:21Z,"","Parlophone UK",0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4
spotify:track:7CzZpoMj9c6MNU4UzEExzk,"Adivinha","Adivinha","Os Travessos",2000-02-15,241933,51,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:22Z,"pagode,samba","WM Brazil",0.625,0.673,9,-7.864,0,0.0382,0.464,0,0.0529,0.604,138.144,4
spotify:track:4KoecuyOpZaNFZ0UqVsllc,"Follow Me","Double Wide","Uncle Kracker",2000-06-13,218439,72,true,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:34Z,"","Lava/Atlantic",0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,4
spotify:track:0sg4cLghBr70wAc7I05nZ7,"A Sua / Sampler: Coqueiro De Itapoan","Marisa Monte","Marisa Monte",2001-01-01,182466,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:35Z,"mpb,nova mpb","Universal Music International Ltda.",0.58,0.459,7,-5.749,1,0.0251,0.213,0.00101,0.796,0.327,78.833,4
spotify:track:5Xui8GE595f3PKiPHGWhp5,"Apaixonada por Você","Wanessa Camargo","Wanessa Camargo",2000-12-28,228666,39,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:35Z,"brazilian pop","RCA Records Label",0.633,0.762,7,-8.293,1,0.0296,0.00169,0.00297,0.0903,0.423,100,4
spotify:track:4XRUKxDIn28c7uHEzbGFgj,"More Than That","Black & Blue","Backstreet Boys",2000-11-21,224933,61,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:35Z,"","Jive",0.58,0.729,4,-6.705,0,0.0287,0.0102,0,0.0805,0.483,80.061,4
spotify:track:0AiTIiCQ15NW8QHQwSxKuR,"Drowning","The Hits--Chapter One","Backstreet Boys",2001-10-23,267226,72,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:36Z,"","Jive",0.568,0.782,6,-5.968,1,0.0396,0.0799,0,0.0985,0.481,141.942,4
spotify:track:1H5tvpoApNDxvxDexoaAUo,"Who Let The Dogs Out","Who Let The Dogs Out","Baha Men",2000,198400,67,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:36Z,"","Capitol Records",0.869,0.887,0,-4.505,1,0.0992,0.0605,0,0.148,0.784,129.223,4
spotify:track:5MpkvFxcgQzTbIiG4A5U6y,"Uma Noite","A Vida Nos Ensina","Tihuana",2002-03-10,204333,34,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:48Z,"brazilian rock,brazilian pop","Universal Music Ltda.",0.657,0.716,4,-5.05,0,0.0278,0.058,0.00000717,0.0716,0.423,105.05,4
spotify:track:0gmbgwZ8iqyMPmXefof8Yf,"How You Remind Me","Silver Side Up","Nickelback",2001-09-11,223840,85,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:48Z,"post-grunge,rock","Roadrunner Records",0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,4
spotify:track:0Jc8qF1mUPo1A96HE9QxZz,"Pop","Celebrity","*NSYNC",2001-07-23,238426,59,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:49Z,"","Jive",0.706,0.861,11,-6.684,1,0.154,0.0341,0,0.127,0.923,119.946,4
spotify:track:7wqNI1Ptrv0alupSLcu6uo,"O Mapa da Mina","Exército Positivo Operante","Rumbora",2000-10-20,200666,33,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:49Z,"brazilian rock","Trama",0.5,0.824,9,-4.851,1,0.028,0.00444,0,0.0922,0.726,141.569,4
spotify:track:61zZkgs3E1UpbdJDS8EWXa,"Fim De Semana (É Isso Que A Gente Quer)","CD Pirata","Nocaute",2001-03-30,280040,7,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:49Z,"brazilian rock,rap metal","Columbia",0.783,0.831,4,-7.417,0,0.056,0.0453,0.00057,0.114,0.863,100.007,4
spotify:track:2ozJmnjqCMJavEKoHqiou0,"He Loves U Not","It Was All A Dream","Dream",2001,226666,52,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:50Z,"","Bad Boy Records",0.723,0.927,8,-5.848,1,0.208,0.0925,0.00000257,0.128,0.601,155.898,4
spotify:track:3nCssYiRNgdyN894QW4uT1,"More than Words","Westlife","Westlife",1999-04-25,234066,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:11:50Z,"","RCA Records Label",0.67,0.295,6,-9.7,1,0.0271,0.515,0,0.151,0.505,94.015,4
spotify:track:6uCpQP4SZxRaMiqwHZwnNy,"Dias Melhores - Acústico","Acústico Jota Quest","Jota Quest",2017-09-22,319986,60,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:12:03Z,"brazilian rock,mpb,brazilian pop,pop rock","Sony Music Entertainment",0.629,0.661,7,-9.985,1,0.0242,0.0977,0.000141,0.958,0.357,104.029,4
spotify:track:4cyui2z16dz1ZBgCQXgIvg,"Olha pra Mim","Isso Não É Amor","Cleiton E Camargo",2015-11-09,261293,40,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:12:03Z,"sertanejo tradicional,sertanejo","Cleiton e Camargo",0.454,0.862,9,-4.52,1,0.0908,0.606,0,0.404,0.598,175.716,4
spotify:track:6KuxyPaT8Zid7csCKZywCA,"Fica","Maquinarama","Skank",2000,272066,21,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:12:04Z,"brazilian rock,mpb,brazilian pop,pop rock","Chaos",0.616,0.958,2,-5.682,1,0.0335,0.00573,0.000262,0.321,0.919,134.949,4
spotify:track:29LlfTMo0gKQoAsYulNPPN,"Eu","Ruido Rosa","Pato Fu",2001-03-29,181200,33,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-09T12:12:04Z,"brazilian rock,brazilian pop,mpb","Plug",0.397,0.856,4,-6.129,1,0.059,0.0524,0.000023,0.16,0.558,152.202,4
